"","market","airlineaa","airlinedl","airlineua","airlineal","airlinelcc","airlinewn","airport1","state1","city1","population1","route1","tourism1","airport2","state2","city2","population2","route2","tourism2","distance","distancesq","passengers","airpresence","population","route","firm_nb"
"1510","ELPTPA",1,0,0,1,0,1,"ELP","US-TX","El Paso",563662,51,0,"TPA","US-FL","Tampa",303447,92,1,1454,2114116,1797,2612838,433554.5,71.5,3
"1511","ELPTUL",1,0,0,0,0,1,"ELP","US-TX","El Paso",563662,51,0,"TUL","US-OK","Tulsa",393049,52,0,673,452929,1319,887687,478355.5,51.5,2
"1512","ELPTUS",0,0,0,1,0,0,"ELP","US-TX","El Paso",563662,51,0,"TUS","US-AZ","Tucson",486699,60,0,269,72361,422,113518,525180.5,55.5,1
"1513","FATGEG",0,0,0,0,1,0,"FAT","US-CA","Fresno",427652,19,1,"GEG","US-WA","Spokane",195629,43,0,757,573049,651,492807,311640.5,31,1
"1514","FATJFK",1,0,0,0,0,0,"FAT","US-CA","Fresno",427652,19,1,"JFK","US-NY","New York",8008278,51,0,2490,6200100,1014,2524860,4217965,35,1
"1515","FATLAX",1,0,0,0,0,0,"FAT","US-CA","Fresno",427652,19,1,"LAX","US-CA","Los Angeles",3694820,95,1,209,43681,2282,476938,2061236,57,1
"1516","FATMCI",0,0,0,0,0,0,"FAT","US-CA","Fresno",427652,19,1,"MCI","US-MO","Kansas City",441545,86,0,1377,1896129,1518,2090286,434598.5,52.5,0
"1517","FATMCO",1,0,0,0,0,0,"FAT","US-CA","Fresno",427652,19,1,"MCO","US-FL","Orlando",185951,92,1,2297,5276209,867,1991499,306801.5,55.5,1
"1518","FATMIA",0,0,0,0,0,0,"FAT","US-CA","Fresno",427652,19,1,"MIA","US-FL","Miami",362470,89,1,2434,5924356,463,1126942,395061,54,0
"1519","FATORD",1,0,0,0,0,0,"FAT","US-CA","Fresno",427652,19,1,"ORD","US-IL","Chicago",2896016,97,0,1732,2999824,1960,3394720,1661834,58,1
"1520","FATPDX",0,0,0,0,1,0,"FAT","US-CA","Fresno",427652,19,1,"PDX","US-OR","Portland",529121,68,0,695,483025,2473,1718735,478386.5,43.5,1
"1521","FATSAN",1,0,0,0,0,0,"FAT","US-CA","Fresno",427652,19,1,"SAN","US-CA","San Diego",1223400,85,1,318,101124,1347,428346,825526,52,1
"1522","FATSAT",0,0,0,0,0,0,"FAT","US-CA","Fresno",427652,19,1,"SAT","US-TX","San Antonio",1144646,80,0,1336,1784896,836,1116896,786149,49.5,0
"1523","FATSEA",0,0,0,0,1,0,"FAT","US-CA","Fresno",427652,19,1,"SEA","US-WA","Seattle",563374,86,0,748,559504,5888,4404224,495513,52.5,1
"1524","FATSTL",1,0,0,0,0,0,"FAT","US-CA","Fresno",427652,19,1,"STL","US-MO","St Louis",348189,90,0,1606,2579236,744,1194864,387920.5,54.5,1
"1525","FLLFNT",0,0,0,1,1,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"FNT","US-MI","Flint",124943,28,0,1183,1399489,1694,2004002,138670,56,2
"1526","FLLGEG",0,0,0,0,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"GEG","US-WA","Spokane",195629,43,0,2511,6305121,1081,2714391,174013,63.5,1
"1527","FLLGRR",1,0,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"GRR","US-MI","Grand Rapids",197800,42,0,1200,1440000,2727,3272400,175098.5,63,2
"1528","FLLGSO",0,1,0,1,1,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"GSO","US-NC","Greensboro",223891,46,0,712,506944,4561,3247432,188144,65,3
"1529","FLLGSP",0,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"GSP","US-SC","Greenville",56720,36,0,708,501264,1389,983412,104558.5,60,2
"1530","FLLHOU",1,1,0,0,1,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"HOU","US-TX","Houston",1953631,70,0,957,915849,5324,5095068,1053014,77,4
"1531","FLLIAD",0,1,0,1,1,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"IAD","US-DC","Washington",572059,66,0,901,811801,15651,14101551,362228,75,3
"1532","FLLICT",1,1,0,0,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"ICT","US-KS","Wichita",344284,32,0,1304,1700416,858,1118832,248340.5,58,2
"1533","FLLIND",1,1,0,1,1,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"IND","US-IN","Indianapolis",781870,76,0,1005,1010025,18298,18389490,467133.5,80,5
"1534","FLLISP",0,1,0,0,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"ISP","US-NY","Islip",17932,30,0,1093,1194649,27707,30283752,85164.5,57,2
"1535","FLLJAN",0,1,0,0,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"JAN","US-MS","Jackson",184256,43,0,737,543169,1966,1448942,168326.5,63.5,2
"1536","FLLJAX",0,0,0,0,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"JAX","US-FL","Jacksonville",735617,73,1,318,101124,28403,9032154,444007,78.5,1
"1537","FLLJFK",0,1,0,0,1,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"JFK","US-NY","New York",8008278,51,0,1069,1142761,82319,87999008,4080337.5,67.5,2
"1538","FLLLAN",0,0,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"LAN","US-MI","Lansing",119128,24,0,1190,1416100,560,666400,135762.5,54,1
"1539","FLLLAX",1,1,1,1,1,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"LAX","US-CA","Los Angeles",3694820,95,1,2342,5484964,29732,69632344,1923608.5,89.5,6
"1540","FLLLEX",0,1,0,0,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"LEX","US-KY","Lexington",260512,32,0,884,781456,1605,1418820,206454.5,58,1
"1541","FLLLGA",1,1,0,1,1,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"LGA","US-NY","New York",8008278,87,0,1076,1157776,129944,139819744,4080337.5,85.5,4
"1542","FLLLIT",1,1,0,0,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"LIT","US-AR","Little Rock",183133,53,0,1034,1069156,2137,2209658,167765,68.5,2
"1543","FLLMBS",0,0,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"MBS","US-MI","Saginaw",61799,27,0,1225,1500625,573,701925,107098,55.5,1
"1544","FLLMCI",1,1,0,1,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"MCI","US-MO","Kansas City",441545,86,0,1242,1542564,10149,12605058,296971,85,4
"1545","FLLMCO",0,0,0,0,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"MCO","US-FL","Orlando",185951,92,1,178,31684,25534,4545052,169174,88,1
"1546","FLLMDT",0,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"MDT","US-PA","Harrisburg",48880,31,0,993,986049,2233,2217369,100638.5,57.5,2
"1547","FLLMDW",0,0,0,1,1,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"MDW","US-IL","Chicago",2896016,60,0,1166,1359556,36952,43086032,1524206.5,72,3
"1548","FLLMEM",0,1,0,1,1,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"MEM","US-TN","Memphis",650100,70,0,851,724201,4642,3950342,401248.5,77,3
"1549","FLLMKE",1,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"MKE","US-WI","Milwaukee",596974,64,0,1243,1545049,6542,8131706,374685.5,74,3
"1550","FLLMOB",0,1,0,0,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"MOB","US-AL","Mobile",198915,29,0,883,779689,871,769093,175656,56.5,1
"1551","FLLMSY",0,1,0,1,1,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"MSY","US-LA","New Orleans",484674,87,0,673,452929,13481,9072713,318535.5,85.5,4
"1552","FLLOAK",1,1,0,1,1,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"OAK","US-CA","Oakland",399484,57,1,2575,6630625,5539,14262925,275940.5,70.5,5
"1553","FLLOKC",1,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"OKC","US-OK","Oklahoma City",506132,61,0,1218,1483524,2687,3272766,329264.5,72.5,3
"1554","FLLOMA",1,1,0,1,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"OMA","US-NE","Omaha",390007,56,0,1382,1909924,3413,4716766,271202,70,4
"1555","FLLORD",1,1,1,1,1,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"ORD","US-IL","Chicago",2896016,97,0,1182,1397124,45175,53396848,1524206.5,90.5,5
"1556","FLLORF",0,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"ORF","US-VA","Norfolk",234403,66,0,781,609961,4845,3783945,193400,75,2
"1557","FLLPDX",1,1,1,1,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"PDX","US-OR","Portland",529121,68,0,2693,7252249,5660,15242380,340759,76,5
"1558","FLLPHF",0,0,0,0,1,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"PHF","US-VA","Newport News",180150,16,0,913,833569,1214,1108382,166273.5,50,1
"1559","FLLPNS",0,1,0,0,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"PNS","US-FL","Pensacola",56255,38,1,525,275625,605,317625,104326,61,1
"1560","FLLPVD",0,1,0,1,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"PVD","US-RI","Providence",173618,59,0,1188,1411344,17953,21328164,163007.5,71.5,3
"1561","FLLRDU",0,1,0,1,1,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"RDU","US-NC","Raleigh/Durham",463128,77,0,680,462400,15911,10819480,307762.5,80.5,4
"1562","FLLRIC",0,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"RIC","US-VA","Richmond",197790,50,0,845,714025,3424,2893280,175093.5,67,2
"1563","FLLROC",0,1,0,1,1,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"ROC","US-NY","Rochester",219773,47,0,1183,1399489,5304,6274632,186085,65.5,3
"1564","FLLSAN",1,1,0,1,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"SAN","US-CA","San Diego",1223400,85,1,2268,5143824,9353,21212604,687898.5,84.5,4
"1565","FLLSAT",1,1,0,1,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"SAT","US-TX","San Antonio",1144646,80,0,1145,1311025,4971,5691795,648521.5,82,4
"1566","FLLSDF",0,1,0,1,1,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"SDF","US-KY","Louisville",256231,62,0,896,802816,5368,4809728,204314,73,4
"1567","FLLSEA",1,1,1,1,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"SEA","US-WA","Seattle",563374,86,0,2717,7382089,12321,33476156,357885.5,85,5
"1568","FLLSFO",1,1,1,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"SFO","US-CA","San Francisco",776733,88,1,2583,6671889,7942,20514186,464565,86,4
"1569","FLLSJC",1,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"SJC","US-CA","San Jose",894943,59,1,2557,6538249,4828,12345196,523670,71.5,3
"1570","FLLSLC",1,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"SLC","US-UT","Salt Lake City",181743,74,0,2083,4338889,5963,12420929,167070,79,3
"1571","FLLSMF",1,1,0,1,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"SMF","US-CA","Sacramento",407018,61,1,2549,6497401,4391,11192659,279707.5,72.5,4
"1572","FLLSNA",1,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"SNA","US-CA","Santa Ana",337977,60,1,2310,5336100,3877,8955870,245187,72,3
"1573","FLLSTL",1,1,0,1,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"STL","US-MO","St Louis",348189,90,0,1056,1115136,14217,15013152,250293,87,4
"1574","FLLSYR",0,1,0,1,1,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"SYR","US-NY","Syracuse",147306,41,0,1197,1432809,4470,5350590,149851.5,62.5,3
"1575","FLLTOL",0,1,0,0,1,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"TOL","US-OH","Toledo",313619,15,0,1090,1188100,2263,2466670,233008,49.5,2
"1576","FLLTPA",0,1,0,0,0,1,"FLL","US-FL","Fort Lauderdale",152397,84,1,"TPA","US-FL","Tampa",303447,92,1,197,38809,43026,8476122,227922,88,2
"1577","FLLTRI",0,1,0,0,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"TRI","US-TN","Bristol/Johnson/Kingsport",115531,12,0,752,565504,629,473008,133964,48,1
"1578","FLLTUL",1,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"TUL","US-OK","Tulsa",393049,52,0,1162,1350244,3239,3763718,272723,68,3
"1579","FLLTUS",1,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"TUS","US-AZ","Tucson",486699,60,0,1901,3613801,1384,2630984,319548,72,3
"1580","FLLTYS",0,1,0,1,0,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,"TYS","US-TN","Knoxville",173890,38,0,733,537289,2819,2066327,163143.5,61,2
"1581","FNTHOU",0,0,0,0,1,0,"FNT","US-MI","Flint",124943,28,0,"HOU","US-TX","Houston",1953631,70,0,1150,1322500,304,349600,1039287,49,1
"1582","FNTIND",0,0,0,1,0,0,"FNT","US-MI","Flint",124943,28,0,"IND","US-IN","Indianapolis",781870,76,0,287,82369,291,83517,453406.5,52,1
"1583","FNTJAX",0,0,0,1,1,0,"FNT","US-MI","Flint",124943,28,0,"JAX","US-FL","Jacksonville",735617,73,1,870,756900,1043,907410,430280,50.5,2
"1584","FNTLAX",0,0,0,1,0,0,"FNT","US-MI","Flint",124943,28,0,"LAX","US-CA","Los Angeles",3694820,95,1,1967,3869089,750,1475250,1909881.5,61.5,1
"1585","FNTLGA",0,0,0,1,0,0,"FNT","US-MI","Flint",124943,28,0,"LGA","US-NY","New York",8008278,87,0,557,310249,432,240624,4066610.5,57.5,1
"1586","FNTMCI",0,0,0,1,0,0,"FNT","US-MI","Flint",124943,28,0,"MCI","US-MO","Kansas City",441545,86,0,647,418609,587,379789,283244,57,1
"1587","FNTMCO",0,0,0,1,1,0,"FNT","US-MI","Flint",124943,28,0,"MCO","US-FL","Orlando",185951,92,1,1013,1026169,4952,5016376,155447,60,2
"1588","FNTMEM",0,0,0,1,0,0,"FNT","US-MI","Flint",124943,28,0,"MEM","US-TN","Memphis",650100,70,0,666,443556,646,430236,387521.5,49,1
"1589","FNTMIA",0,0,0,1,1,0,"FNT","US-MI","Flint",124943,28,0,"MIA","US-FL","Miami",362470,89,1,1201,1442401,1157,1389557,243706.5,58.5,2
"1590","FNTMSY",0,0,0,1,1,0,"FNT","US-MI","Flint",124943,28,0,"MSY","US-LA","New Orleans",484674,87,0,982,964324,631,619642,304808.5,57.5,2
"1591","FNTORD",0,0,0,1,0,0,"FNT","US-MI","Flint",124943,28,0,"ORD","US-IL","Chicago",2896016,97,0,291,84681,1182,343962,1510479.5,62.5,1
"1592","FNTPBI",0,0,0,0,0,0,"FNT","US-MI","Flint",124943,28,0,"PBI","US-FL","West Palm Beach",82103,68,1,1143,1306449,303,346329,103523,48,0
"1593","FNTRDU",0,0,0,1,0,0,"FNT","US-MI","Flint",124943,28,0,"RDU","US-NC","Raleigh/Durham",463128,77,0,557,310249,769,428333,294035.5,52.5,1
"1594","FNTRSW",0,0,0,1,1,0,"FNT","US-MI","Flint",124943,28,0,"RSW","US-FL","Fort Myers",51970,68,1,1141,1301881,1665,1899765,88456.5,48,2
"1595","FNTSAN",0,0,0,1,0,0,"FNT","US-MI","Flint",124943,28,0,"SAN","US-CA","San Diego",1223400,85,1,2013,4052169,315,634095,674171.5,56.5,1
"1596","FNTSEA",0,0,0,1,0,0,"FNT","US-MI","Flint",124943,28,0,"SEA","US-WA","Seattle",563374,86,0,1890,3572100,293,553770,344158.5,57,1
"1597","FNTSFO",0,0,0,1,0,0,"FNT","US-MI","Flint",124943,28,0,"SFO","US-CA","San Francisco",776733,88,1,2080,4326400,371,771680,450838,58,1
"1598","FNTSTL",0,0,0,1,0,0,"FNT","US-MI","Flint",124943,28,0,"STL","US-MO","St Louis",348189,90,0,496,246016,775,384400,236566,59,1
"1599","FNTTPA",0,0,0,1,1,0,"FNT","US-MI","Flint",124943,28,0,"TPA","US-FL","Tampa",303447,92,1,1039,1079521,4003,4159117,214195,60,2
"1600","FWALAX",1,0,0,0,0,0,"FWA","US-IN","Fort Wayne",205727,14,0,"LAX","US-CA","Los Angeles",3694820,95,1,1902,3617604,1463,2782626,1950273.5,54.5,1
"1601","FWALGA",0,0,0,1,0,0,"FWA","US-IN","Fort Wayne",205727,14,0,"LGA","US-NY","New York",8008278,87,0,592,350464,1104,653568,4107002.5,50.5,1
"1602","FWAMCI",0,0,0,1,0,0,"FWA","US-IN","Fort Wayne",205727,14,0,"MCI","US-MO","Kansas City",441545,86,0,552,304704,1059,584568,323636,50,1
"1603","FWAMCO",0,1,0,1,0,0,"FWA","US-IN","Fort Wayne",205727,14,0,"MCO","US-FL","Orlando",185951,92,1,892,795664,1721,1535132,195839,53,2
"1604","FWAORD",1,0,1,0,0,0,"FWA","US-IN","Fort Wayne",205727,14,0,"ORD","US-IL","Chicago",2896016,97,0,157,24649,1606,252142,1550871.5,55.5,2
"1605","FWARSW",0,1,0,0,0,0,"FWA","US-IN","Fort Wayne",205727,14,0,"RSW","US-FL","Fort Myers",51970,68,1,1015,1030225,973,987595,128848.5,41,1
"1606","FWASRQ",0,1,0,0,0,0,"FWA","US-IN","Fort Wayne",205727,14,0,"SRQ","US-FL","Sarasota/Bradenton",52715,43,1,948,898704,514,487272,129221,28.5,1
"1607","FWATPA",0,1,0,1,0,0,"FWA","US-IN","Fort Wayne",205727,14,0,"TPA","US-FL","Tampa",303447,92,1,909,826281,1391,1264419,254587,53,2
"1608","GEGHOU",0,0,0,0,0,0,"GEG","US-WA","Spokane",195629,43,0,"HOU","US-TX","Houston",1953631,70,0,1759,3094081,622,1094098,1074630,56.5,0
"1609","GEGIAD",0,0,1,0,0,0,"GEG","US-WA","Spokane",195629,43,0,"IAD","US-DC","Washington",572059,66,0,2082,4334724,1037,2159034,383844,54.5,1
"1610","GEGIND",0,0,1,1,0,0,"GEG","US-WA","Spokane",195629,43,0,"IND","US-IN","Indianapolis",781870,76,0,1675,2805625,1290,2160750,488749.5,59.5,2
"1611","GEGLAX",0,1,0,1,1,1,"GEG","US-WA","Spokane",195629,43,0,"LAX","US-CA","Los Angeles",3694820,95,1,945,893025,9757,9220365,1945224.5,69,4
"1612","GEGLGA",0,0,1,1,0,0,"GEG","US-WA","Spokane",195629,43,0,"LGA","US-NY","New York",8008278,87,0,2189,4791721,958,2097062,4101953.5,65,2
"1613","GEGMCI",0,1,1,1,0,1,"GEG","US-WA","Spokane",195629,43,0,"MCI","US-MO","Kansas City",441545,86,0,1369,1874161,1888,2584672,318587,64.5,4
"1614","GEGMCO",0,1,1,1,0,1,"GEG","US-WA","Spokane",195629,43,0,"MCO","US-FL","Orlando",185951,92,1,2345,5499025,3095,7257775,190790,67.5,4
"1615","GEGMDW",0,0,0,0,0,1,"GEG","US-WA","Spokane",195629,43,0,"MDW","US-IL","Chicago",2896016,60,0,1524,2322576,461,702564,1545822.5,51.5,1
"1616","GEGMIA",0,0,0,0,0,0,"GEG","US-WA","Spokane",195629,43,0,"MIA","US-FL","Miami",362470,89,1,2519,6345361,627,1579413,279049.5,66,0
"1617","GEGMKE",0,0,0,1,0,0,"GEG","US-WA","Spokane",195629,43,0,"MKE","US-WI","Milwaukee",596974,64,0,1471,2163841,578,850238,396301.5,53.5,1
"1618","GEGMSY",0,1,1,1,0,0,"GEG","US-WA","Spokane",195629,43,0,"MSY","US-LA","New Orleans",484674,87,0,1892,3579664,1436,2716912,340151.5,65,3
"1619","GEGOAK",0,0,0,0,1,1,"GEG","US-WA","Spokane",195629,43,0,"OAK","US-CA","Oakland",399484,57,1,723,522729,9608,6946584,297556.5,50,2
"1620","GEGOKC",0,1,1,0,0,0,"GEG","US-WA","Spokane",195629,43,0,"OKC","US-OK","Oklahoma City",506132,61,0,1331,1771561,831,1106061,350880.5,52,2
"1621","GEGOMA",0,0,1,0,0,0,"GEG","US-WA","Spokane",195629,43,0,"OMA","US-NE","Omaha",390007,56,0,1308,1710864,870,1137960,292818,49.5,1
"1622","GEGORD",0,0,1,1,0,0,"GEG","US-WA","Spokane",195629,43,0,"ORD","US-IL","Chicago",2896016,97,0,1498,2244004,3838,5749324,1545822.5,70,2
"1623","GEGPDX",0,0,0,0,1,1,"GEG","US-WA","Spokane",195629,43,0,"PDX","US-OR","Portland",529121,68,0,279,77841,25350,7072650,362375,55.5,2
"1624","GEGRDU",0,0,0,1,0,0,"GEG","US-WA","Spokane",195629,43,0,"RDU","US-NC","Raleigh/Durham",463128,77,0,2145,4601025,763,1636635,329378.5,60,1
"1625","GEGSAN",0,1,0,1,1,1,"GEG","US-WA","Spokane",195629,43,0,"SAN","US-CA","San Diego",1223400,85,1,1027,1054729,6177,6343779,709514.5,64,4
"1626","GEGSAT",0,1,1,1,0,0,"GEG","US-WA","Spokane",195629,43,0,"SAT","US-TX","San Antonio",1144646,80,0,1630,2656900,1620,2640600,670137.5,61.5,3
"1627","GEGSEA",0,0,0,0,1,1,"GEG","US-WA","Spokane",195629,43,0,"SEA","US-WA","Seattle",563374,86,0,224,50176,59021,13220704,379501.5,64.5,2
"1628","GEGSFO",0,0,0,0,1,0,"GEG","US-WA","Spokane",195629,43,0,"SFO","US-CA","San Francisco",776733,88,1,733,537289,3734,2737022,486181,65.5,1
"1629","GEGSJC",0,0,0,0,1,1,"GEG","US-WA","Spokane",195629,43,0,"SJC","US-CA","San Jose",894943,59,1,742,550564,5616,4167072,545286,51,2
"1630","GEGSLC",0,1,0,0,0,1,"GEG","US-WA","Spokane",195629,43,0,"SLC","US-UT","Salt Lake City",181743,74,0,546,298116,7134,3895164,188686,58.5,2
"1631","GEGSMF",0,0,0,0,1,1,"GEG","US-WA","Spokane",195629,43,0,"SMF","US-CA","Sacramento",407018,61,1,649,421201,7890,5120610,301323.5,52,2
"1632","GEGSNA",0,0,0,0,1,0,"GEG","US-WA","Spokane",195629,43,0,"SNA","US-CA","Santa Ana",337977,60,1,962,925444,3823,3677726,266803,51.5,1
"1633","GEGSTL",0,0,1,1,0,1,"GEG","US-WA","Spokane",195629,43,0,"STL","US-MO","St Louis",348189,90,0,1493,2229049,1919,2865067,271909,66.5,3
"1634","GEGTPA",0,0,1,0,0,0,"GEG","US-WA","Spokane",195629,43,0,"TPA","US-FL","Tampa",303447,92,1,2315,5359225,981,2271015,249538,67.5,1
"1635","GEGTUS",0,0,0,1,1,0,"GEG","US-WA","Spokane",195629,43,0,"TUS","US-AZ","Tucson",486699,60,0,1125,1265625,1566,1761750,341164,51.5,2
"1636","GRRGSO",0,0,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"GSO","US-NC","Greensboro",223891,46,0,555,308025,847,470085,210845.5,44,1
"1637","GRRIAD",0,0,1,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"IAD","US-DC","Washington",572059,66,0,502,252004,1084,544168,384929.5,54,2
"1638","GRRJAX",0,0,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"JAX","US-FL","Jacksonville",735617,73,1,882,777924,1121,988722,466708.5,57.5,1
"1639","GRRLAX",1,0,1,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"LAX","US-CA","Los Angeles",3694820,95,1,1874,3511876,5267,9870358,1946310,68.5,3
"1640","GRRLGA",0,0,1,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"LGA","US-NY","New York",8008278,87,0,618,381924,5097,3149946,4103039,64.5,2
"1641","GRRMCI",1,0,1,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"MCI","US-MO","Kansas City",441545,86,0,539,290521,1610,867790,319672.5,64,3
"1642","GRRMCO",1,1,1,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"MCO","US-FL","Orlando",185951,92,1,1023,1046529,8155,8342565,191875.5,67,4
"1643","GRRMEM",0,0,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"MEM","US-TN","Memphis",650100,70,0,591,349281,1289,761799,423950,56,1
"1644","GRRMIA",1,0,1,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"MIA","US-FL","Miami",362470,89,1,1215,1476225,3269,3971835,280135,65.5,3
"1645","GRRMSY",0,0,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"MSY","US-LA","New Orleans",484674,87,0,940,883600,1063,999220,341237,64.5,1
"1646","GRRORD",1,0,1,0,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"ORD","US-IL","Chicago",2896016,97,0,137,18769,3336,457032,1546908,69.5,2
"1647","GRRORF",0,0,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"ORF","US-VA","Norfolk",234403,66,0,649,421201,669,434181,216101.5,54,1
"1648","GRRPBI",0,1,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"PBI","US-FL","West Palm Beach",82103,68,1,1158,1340964,1835,2124930,139951.5,55,2
"1649","GRRPDX",0,0,1,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"PDX","US-OR","Portland",529121,68,0,1834,3363556,1258,2307172,363460.5,55,2
"1650","GRRPVD",0,0,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"PVD","US-RI","Providence",173618,59,0,734,538756,824,604816,185709,50.5,1
"1651","GRRRDU",0,0,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"RDU","US-NC","Raleigh/Durham",463128,77,0,621,385641,1476,916596,330464,59.5,1
"1652","GRRRSW",0,1,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"RSW","US-FL","Fort Myers",51970,68,1,1147,1315609,3336,3826392,124885,55,2
"1653","GRRSAN",1,0,1,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"SAN","US-CA","San Diego",1223400,85,1,1860,3459600,2052,3816720,710600,63.5,3
"1654","GRRSAT",1,0,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"SAT","US-TX","San Antonio",1144646,80,0,1167,1361889,1131,1319877,671223,61,2
"1655","GRRSDF",0,0,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"SDF","US-KY","Louisville",256231,62,0,351,123201,601,210951,227015.5,52,1
"1656","GRRSEA",1,0,1,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"SEA","US-WA","Seattle",563374,86,0,1807,3265249,3171,5729997,380587,64,3
"1657","GRRSFO",1,0,1,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"SFO","US-CA","San Francisco",776733,88,1,1983,3932289,4220,8368260,487266.5,65,3
"1658","GRRSLC",0,0,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"SLC","US-UT","Salt Lake City",181743,74,0,1386,1920996,1016,1408176,189771.5,58,1
"1659","GRRSMF",0,0,0,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"SMF","US-CA","Sacramento",407018,61,1,1899,3606201,712,1352088,302409,51.5,1
"1660","GRRSNA",0,0,1,1,0,0,"GRR","US-MI","Grand Rapids",197800,42,0,"SNA","US-CA","Santa Ana",337977,60,1,1856,3444736,1542,2861952,267888.5,51,2
