v1,market,firm,airline,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,distance,distancesq,passengers,airpresence,population,route,firm_nb,city_pair,operate1,operate2,tourism,lpopulation,ldistance,ldistancesq
224,ATLPDX,lcc,1,ATL,US-GA,Atlanta,416474,97,0,PDX,US-OR,Portland,529121,68,0,2172,4717584,13985,30375420,472797.5,82.5,5,0,1,1,0,13.066422,7.6834035,15.366807
224,ATLPDX,ua,1,ATL,US-GA,Atlanta,416474,97,0,PDX,US-OR,Portland,529121,68,0,2172,4717584,13985,30375420,472797.5,82.5,5,0,1,1,0,13.066422,7.6834035,15.366807
224,ATLPDX,wn,0,ATL,US-GA,Atlanta,416474,97,0,PDX,US-OR,Portland,529121,68,0,2172,4717584,13985,30375420,472797.5,82.5,5,0,0,1,0,13.066422,7.6834035,15.366807
225,ATLPHF,aa,0,ATL,US-GA,Atlanta,416474,97,0,PHF,US-VA,Newport News,180150,16,0,508,258064,9601,4877308,298312,56.5,1,0,1,0,0,12.605895,6.2304816,12.460963
225,ATLPHF,al,0,ATL,US-GA,Atlanta,416474,97,0,PHF,US-VA,Newport News,180150,16,0,508,258064,9601,4877308,298312,56.5,1,0,1,0,0,12.605895,6.2304816,12.460963
225,ATLPHF,dl,0,ATL,US-GA,Atlanta,416474,97,0,PHF,US-VA,Newport News,180150,16,0,508,258064,9601,4877308,298312,56.5,1,0,1,0,0,12.605895,6.2304816,12.460963
225,ATLPHF,lcc,1,ATL,US-GA,Atlanta,416474,97,0,PHF,US-VA,Newport News,180150,16,0,508,258064,9601,4877308,298312,56.5,1,0,1,1,0,12.605895,6.2304816,12.460963
225,ATLPHF,ua,0,ATL,US-GA,Atlanta,416474,97,0,PHF,US-VA,Newport News,180150,16,0,508,258064,9601,4877308,298312,56.5,1,0,1,0,0,12.605895,6.2304816,12.460963
225,ATLPHF,wn,0,ATL,US-GA,Atlanta,416474,97,0,PHF,US-VA,Newport News,180150,16,0,508,258064,9601,4877308,298312,56.5,1,0,0,0,0,12.605895,6.2304816,12.460963
226,ATLPNS,aa,0,ATL,US-GA,Atlanta,416474,97,0,PNS,US-FL,Pensacola,56255,38,1,272,73984,4025,1094800,236364.5,67.5,1,0,1,0,1,12.373131,5.6058021,11.211604
226,ATLPNS,al,0,ATL,US-GA,Atlanta,416474,97,0,PNS,US-FL,Pensacola,56255,38,1,272,73984,4025,1094800,236364.5,67.5,1,1,1,1,1,12.373131,5.6058021,11.211604
226,ATLPNS,dl,1,ATL,US-GA,Atlanta,416474,97,0,PNS,US-FL,Pensacola,56255,38,1,272,73984,4025,1094800,236364.5,67.5,1,0,1,1,1,12.373131,5.6058021,11.211604
226,ATLPNS,lcc,0,ATL,US-GA,Atlanta,416474,97,0,PNS,US-FL,Pensacola,56255,38,1,272,73984,4025,1094800,236364.5,67.5,1,0,1,0,1,12.373131,5.6058021,11.211604
226,ATLPNS,ua,0,ATL,US-GA,Atlanta,416474,97,0,PNS,US-FL,Pensacola,56255,38,1,272,73984,4025,1094800,236364.5,67.5,1,0,1,0,1,12.373131,5.6058021,11.211604
226,ATLPNS,wn,0,ATL,US-GA,Atlanta,416474,97,0,PNS,US-FL,Pensacola,56255,38,1,272,73984,4025,1094800,236364.5,67.5,1,0,0,0,1,12.373131,5.6058021,11.211604
227,ATLPVD,aa,0,ATL,US-GA,Atlanta,416474,97,0,PVD,US-RI,Providence,173618,59,0,903,815409,8783,7931049,295046,78,3,1,1,1,0,12.594887,6.8057227,13.611445
227,ATLPVD,al,1,ATL,US-GA,Atlanta,416474,97,0,PVD,US-RI,Providence,173618,59,0,903,815409,8783,7931049,295046,78,3,0,1,1,0,12.594887,6.8057227,13.611445
227,ATLPVD,dl,1,ATL,US-GA,Atlanta,416474,97,0,PVD,US-RI,Providence,173618,59,0,903,815409,8783,7931049,295046,78,3,0,1,1,0,12.594887,6.8057227,13.611445
227,ATLPVD,lcc,1,ATL,US-GA,Atlanta,416474,97,0,PVD,US-RI,Providence,173618,59,0,903,815409,8783,7931049,295046,78,3,0,1,1,0,12.594887,6.8057227,13.611445
227,ATLPVD,ua,0,ATL,US-GA,Atlanta,416474,97,0,PVD,US-RI,Providence,173618,59,0,903,815409,8783,7931049,295046,78,3,1,1,1,0,12.594887,6.8057227,13.611445
227,ATLPVD,wn,0,ATL,US-GA,Atlanta,416474,97,0,PVD,US-RI,Providence,173618,59,0,903,815409,8783,7931049,295046,78,3,0,0,1,0,12.594887,6.8057227,13.611445
228,ATLRDU,aa,0,ATL,US-GA,Atlanta,416474,97,0,RDU,US-NC,Raleigh/Durham,463128,77,0,356,126736,47352,16857312,439801,87,3,1,1,1,0,12.994078,5.8749309,11.749862
228,ATLRDU,al,1,ATL,US-GA,Atlanta,416474,97,0,RDU,US-NC,Raleigh/Durham,463128,77,0,356,126736,47352,16857312,439801,87,3,0,1,1,0,12.994078,5.8749309,11.749862
228,ATLRDU,dl,1,ATL,US-GA,Atlanta,416474,97,0,RDU,US-NC,Raleigh/Durham,463128,77,0,356,126736,47352,16857312,439801,87,3,0,1,1,0,12.994078,5.8749309,11.749862
228,ATLRDU,lcc,1,ATL,US-GA,Atlanta,416474,97,0,RDU,US-NC,Raleigh/Durham,463128,77,0,356,126736,47352,16857312,439801,87,3,0,1,1,0,12.994078,5.8749309,11.749862
228,ATLRDU,ua,0,ATL,US-GA,Atlanta,416474,97,0,RDU,US-NC,Raleigh/Durham,463128,77,0,356,126736,47352,16857312,439801,87,3,1,1,1,0,12.994078,5.8749309,11.749862
228,ATLRDU,wn,0,ATL,US-GA,Atlanta,416474,97,0,RDU,US-NC,Raleigh/Durham,463128,77,0,356,126736,47352,16857312,439801,87,3,0,0,1,0,12.994078,5.8749309,11.749862
229,ATLRIC,aa,0,ATL,US-GA,Atlanta,416474,97,0,RIC,US-VA,Richmond,197790,50,0,481,231361,16382,7879742,307132,73.5,2,1,1,1,0,12.635033,6.1758671,12.351734
229,ATLRIC,al,1,ATL,US-GA,Atlanta,416474,97,0,RIC,US-VA,Richmond,197790,50,0,481,231361,16382,7879742,307132,73.5,2,0,1,1,0,12.635033,6.1758671,12.351734
229,ATLRIC,dl,1,ATL,US-GA,Atlanta,416474,97,0,RIC,US-VA,Richmond,197790,50,0,481,231361,16382,7879742,307132,73.5,2,0,1,1,0,12.635033,6.1758671,12.351734
229,ATLRIC,lcc,0,ATL,US-GA,Atlanta,416474,97,0,RIC,US-VA,Richmond,197790,50,0,481,231361,16382,7879742,307132,73.5,2,0,1,0,0,12.635033,6.1758671,12.351734
229,ATLRIC,ua,0,ATL,US-GA,Atlanta,416474,97,0,RIC,US-VA,Richmond,197790,50,0,481,231361,16382,7879742,307132,73.5,2,1,1,1,0,12.635033,6.1758671,12.351734
229,ATLRIC,wn,0,ATL,US-GA,Atlanta,416474,97,0,RIC,US-VA,Richmond,197790,50,0,481,231361,16382,7879742,307132,73.5,2,0,0,0,0,12.635033,6.1758671,12.351734
230,ATLROC,aa,0,ATL,US-GA,Atlanta,416474,97,0,ROC,US-NY,Rochester,219773,47,0,749,561001,6216,4655784,318123.5,72,2,1,1,1,0,12.670195,6.6187391,13.237478
230,ATLROC,al,1,ATL,US-GA,Atlanta,416474,97,0,ROC,US-NY,Rochester,219773,47,0,749,561001,6216,4655784,318123.5,72,2,0,1,1,0,12.670195,6.6187391,13.237478
230,ATLROC,dl,1,ATL,US-GA,Atlanta,416474,97,0,ROC,US-NY,Rochester,219773,47,0,749,561001,6216,4655784,318123.5,72,2,0,1,1,0,12.670195,6.6187391,13.237478
230,ATLROC,lcc,0,ATL,US-GA,Atlanta,416474,97,0,ROC,US-NY,Rochester,219773,47,0,749,561001,6216,4655784,318123.5,72,2,1,1,1,0,12.670195,6.6187391,13.237478
230,ATLROC,ua,0,ATL,US-GA,Atlanta,416474,97,0,ROC,US-NY,Rochester,219773,47,0,749,561001,6216,4655784,318123.5,72,2,1,1,1,0,12.670195,6.6187391,13.237478
230,ATLROC,wn,0,ATL,US-GA,Atlanta,416474,97,0,ROC,US-NY,Rochester,219773,47,0,749,561001,6216,4655784,318123.5,72,2,0,0,0,0,12.670195,6.6187391,13.237478
231,ATLRSW,aa,0,ATL,US-GA,Atlanta,416474,97,0,RSW,US-FL,Fort Myers,51970,68,1,515,265225,15525,7995375,234222,82.5,2,1,1,1,1,12.364025,6.2441669,12.488334
231,ATLRSW,al,0,ATL,US-GA,Atlanta,416474,97,0,RSW,US-FL,Fort Myers,51970,68,1,515,265225,15525,7995375,234222,82.5,2,1,1,1,1,12.364025,6.2441669,12.488334
231,ATLRSW,dl,1,ATL,US-GA,Atlanta,416474,97,0,RSW,US-FL,Fort Myers,51970,68,1,515,265225,15525,7995375,234222,82.5,2,0,1,1,1,12.364025,6.2441669,12.488334
231,ATLRSW,lcc,1,ATL,US-GA,Atlanta,416474,97,0,RSW,US-FL,Fort Myers,51970,68,1,515,265225,15525,7995375,234222,82.5,2,0,1,1,1,12.364025,6.2441669,12.488334
231,ATLRSW,ua,0,ATL,US-GA,Atlanta,416474,97,0,RSW,US-FL,Fort Myers,51970,68,1,515,265225,15525,7995375,234222,82.5,2,1,1,1,1,12.364025,6.2441669,12.488334
231,ATLRSW,wn,0,ATL,US-GA,Atlanta,416474,97,0,RSW,US-FL,Fort Myers,51970,68,1,515,265225,15525,7995375,234222,82.5,2,0,0,0,1,12.364025,6.2441669,12.488334
232,ATLSAN,aa,1,ATL,US-GA,Atlanta,416474,97,0,SAN,US-CA,San Diego,1223400,85,1,1891,3575881,20197,38192528,819937,91,5,0,1,1,1,13.616982,7.5448608,15.089722
232,ATLSAN,al,1,ATL,US-GA,Atlanta,416474,97,0,SAN,US-CA,San Diego,1223400,85,1,1891,3575881,20197,38192528,819937,91,5,0,1,1,1,13.616982,7.5448608,15.089722
232,ATLSAN,dl,1,ATL,US-GA,Atlanta,416474,97,0,SAN,US-CA,San Diego,1223400,85,1,1891,3575881,20197,38192528,819937,91,5,0,1,1,1,13.616982,7.5448608,15.089722
232,ATLSAN,lcc,1,ATL,US-GA,Atlanta,416474,97,0,SAN,US-CA,San Diego,1223400,85,1,1891,3575881,20197,38192528,819937,91,5,0,1,1,1,13.616982,7.5448608,15.089722
232,ATLSAN,ua,1,ATL,US-GA,Atlanta,416474,97,0,SAN,US-CA,San Diego,1223400,85,1,1891,3575881,20197,38192528,819937,91,5,0,1,1,1,13.616982,7.5448608,15.089722
232,ATLSAN,wn,0,ATL,US-GA,Atlanta,416474,97,0,SAN,US-CA,San Diego,1223400,85,1,1891,3575881,20197,38192528,819937,91,5,0,0,1,1,13.616982,7.5448608,15.089722
233,ATLSAT,aa,1,ATL,US-GA,Atlanta,416474,97,0,SAT,US-TX,San Antonio,1144646,80,0,874,763876,13846,12101404,780560,88.5,3,0,1,1,0,13.567767,6.7730803,13.546161
233,ATLSAT,al,1,ATL,US-GA,Atlanta,416474,97,0,SAT,US-TX,San Antonio,1144646,80,0,874,763876,13846,12101404,780560,88.5,3,0,1,1,0,13.567767,6.7730803,13.546161
233,ATLSAT,dl,1,ATL,US-GA,Atlanta,416474,97,0,SAT,US-TX,San Antonio,1144646,80,0,874,763876,13846,12101404,780560,88.5,3,0,1,1,0,13.567767,6.7730803,13.546161
233,ATLSAT,lcc,0,ATL,US-GA,Atlanta,416474,97,0,SAT,US-TX,San Antonio,1144646,80,0,874,763876,13846,12101404,780560,88.5,3,1,1,1,0,13.567767,6.7730803,13.546161
233,ATLSAT,ua,0,ATL,US-GA,Atlanta,416474,97,0,SAT,US-TX,San Antonio,1144646,80,0,874,763876,13846,12101404,780560,88.5,3,1,1,1,0,13.567767,6.7730803,13.546161
233,ATLSAT,wn,0,ATL,US-GA,Atlanta,416474,97,0,SAT,US-TX,San Antonio,1144646,80,0,874,763876,13846,12101404,780560,88.5,3,0,0,1,0,13.567767,6.7730803,13.546161
234,ATLSDF,aa,0,ATL,US-GA,Atlanta,416474,97,0,SDF,US-KY,Louisville,256231,62,0,321,103041,8825,2832825,336352.5,79.5,2,1,1,1,0,12.725915,5.771441,11.542882
234,ATLSDF,al,1,ATL,US-GA,Atlanta,416474,97,0,SDF,US-KY,Louisville,256231,62,0,321,103041,8825,2832825,336352.5,79.5,2,0,1,1,0,12.725915,5.771441,11.542882
234,ATLSDF,dl,1,ATL,US-GA,Atlanta,416474,97,0,SDF,US-KY,Louisville,256231,62,0,321,103041,8825,2832825,336352.5,79.5,2,0,1,1,0,12.725915,5.771441,11.542882
234,ATLSDF,lcc,0,ATL,US-GA,Atlanta,416474,97,0,SDF,US-KY,Louisville,256231,62,0,321,103041,8825,2832825,336352.5,79.5,2,1,1,1,0,12.725915,5.771441,11.542882
234,ATLSDF,ua,0,ATL,US-GA,Atlanta,416474,97,0,SDF,US-KY,Louisville,256231,62,0,321,103041,8825,2832825,336352.5,79.5,2,1,1,1,0,12.725915,5.771441,11.542882
234,ATLSDF,wn,0,ATL,US-GA,Atlanta,416474,97,0,SDF,US-KY,Louisville,256231,62,0,321,103041,8825,2832825,336352.5,79.5,2,0,0,1,0,12.725915,5.771441,11.542882
235,ATLSEA,aa,1,ATL,US-GA,Atlanta,416474,97,0,SEA,US-WA,Seattle,563374,86,0,2182,4761124,26294,57373508,489924,91.5,5,0,1,1,0,13.102006,7.6879973,15.375995
235,ATLSEA,al,1,ATL,US-GA,Atlanta,416474,97,0,SEA,US-WA,Seattle,563374,86,0,2182,4761124,26294,57373508,489924,91.5,5,0,1,1,0,13.102006,7.6879973,15.375995
235,ATLSEA,dl,1,ATL,US-GA,Atlanta,416474,97,0,SEA,US-WA,Seattle,563374,86,0,2182,4761124,26294,57373508,489924,91.5,5,0,1,1,0,13.102006,7.6879973,15.375995
235,ATLSEA,lcc,1,ATL,US-GA,Atlanta,416474,97,0,SEA,US-WA,Seattle,563374,86,0,2182,4761124,26294,57373508,489924,91.5,5,0,1,1,0,13.102006,7.6879973,15.375995
235,ATLSEA,ua,1,ATL,US-GA,Atlanta,416474,97,0,SEA,US-WA,Seattle,563374,86,0,2182,4761124,26294,57373508,489924,91.5,5,0,1,1,0,13.102006,7.6879973,15.375995
235,ATLSEA,wn,0,ATL,US-GA,Atlanta,416474,97,0,SEA,US-WA,Seattle,563374,86,0,2182,4761124,26294,57373508,489924,91.5,5,0,0,1,0,13.102006,7.6879973,15.375995
236,ATLSFO,aa,1,ATL,US-GA,Atlanta,416474,97,0,SFO,US-CA,San Francisco,776733,88,1,2139,4575321,40860,87399536,596603.5,92.5,5,0,1,1,1,13.299008,7.6680937,15.336187
236,ATLSFO,al,1,ATL,US-GA,Atlanta,416474,97,0,SFO,US-CA,San Francisco,776733,88,1,2139,4575321,40860,87399536,596603.5,92.5,5,0,1,1,1,13.299008,7.6680937,15.336187
236,ATLSFO,dl,1,ATL,US-GA,Atlanta,416474,97,0,SFO,US-CA,San Francisco,776733,88,1,2139,4575321,40860,87399536,596603.5,92.5,5,0,1,1,1,13.299008,7.6680937,15.336187
236,ATLSFO,lcc,1,ATL,US-GA,Atlanta,416474,97,0,SFO,US-CA,San Francisco,776733,88,1,2139,4575321,40860,87399536,596603.5,92.5,5,0,1,1,1,13.299008,7.6680937,15.336187
236,ATLSFO,ua,1,ATL,US-GA,Atlanta,416474,97,0,SFO,US-CA,San Francisco,776733,88,1,2139,4575321,40860,87399536,596603.5,92.5,5,0,1,1,1,13.299008,7.6680937,15.336187
236,ATLSFO,wn,0,ATL,US-GA,Atlanta,416474,97,0,SFO,US-CA,San Francisco,776733,88,1,2139,4575321,40860,87399536,596603.5,92.5,5,0,0,0,1,13.299008,7.6680937,15.336187
237,ATLSHV,aa,0,ATL,US-GA,Atlanta,416474,97,0,SHV,US-LA,Shreveport,200145,19,0,552,304704,3081,1700712,308309.5,58,1,1,1,1,0,12.63886,6.3135481,12.627096
237,ATLSHV,al,0,ATL,US-GA,Atlanta,416474,97,0,SHV,US-LA,Shreveport,200145,19,0,552,304704,3081,1700712,308309.5,58,1,1,1,1,0,12.63886,6.3135481,12.627096
237,ATLSHV,dl,1,ATL,US-GA,Atlanta,416474,97,0,SHV,US-LA,Shreveport,200145,19,0,552,304704,3081,1700712,308309.5,58,1,0,1,1,0,12.63886,6.3135481,12.627096
237,ATLSHV,lcc,0,ATL,US-GA,Atlanta,416474,97,0,SHV,US-LA,Shreveport,200145,19,0,552,304704,3081,1700712,308309.5,58,1,0,1,0,0,12.63886,6.3135481,12.627096
237,ATLSHV,ua,0,ATL,US-GA,Atlanta,416474,97,0,SHV,US-LA,Shreveport,200145,19,0,552,304704,3081,1700712,308309.5,58,1,0,1,0,0,12.63886,6.3135481,12.627096
237,ATLSHV,wn,0,ATL,US-GA,Atlanta,416474,97,0,SHV,US-LA,Shreveport,200145,19,0,552,304704,3081,1700712,308309.5,58,1,0,0,0,0,12.63886,6.3135481,12.627096
238,ATLSJC,aa,1,ATL,US-GA,Atlanta,416474,97,0,SJC,US-CA,San Jose,894943,59,1,2116,4477456,12520,26492320,655708.5,78,5,0,1,1,1,13.393472,7.6572828,15.314566
238,ATLSJC,al,1,ATL,US-GA,Atlanta,416474,97,0,SJC,US-CA,San Jose,894943,59,1,2116,4477456,12520,26492320,655708.5,78,5,0,1,1,1,13.393472,7.6572828,15.314566
238,ATLSJC,dl,1,ATL,US-GA,Atlanta,416474,97,0,SJC,US-CA,San Jose,894943,59,1,2116,4477456,12520,26492320,655708.5,78,5,0,1,1,1,13.393472,7.6572828,15.314566
238,ATLSJC,lcc,1,ATL,US-GA,Atlanta,416474,97,0,SJC,US-CA,San Jose,894943,59,1,2116,4477456,12520,26492320,655708.5,78,5,0,1,1,1,13.393472,7.6572828,15.314566
238,ATLSJC,ua,1,ATL,US-GA,Atlanta,416474,97,0,SJC,US-CA,San Jose,894943,59,1,2116,4477456,12520,26492320,655708.5,78,5,0,1,1,1,13.393472,7.6572828,15.314566
238,ATLSJC,wn,0,ATL,US-GA,Atlanta,416474,97,0,SJC,US-CA,San Jose,894943,59,1,2116,4477456,12520,26492320,655708.5,78,5,0,0,1,1,13.393472,7.6572828,15.314566
239,ATLSLC,aa,1,ATL,US-GA,Atlanta,416474,97,0,SLC,US-UT,Salt Lake City,181743,74,0,1589,2524921,22872,36343608,299108.5,85.5,5,0,1,1,0,12.608562,7.3708601,14.74172
239,ATLSLC,al,1,ATL,US-GA,Atlanta,416474,97,0,SLC,US-UT,Salt Lake City,181743,74,0,1589,2524921,22872,36343608,299108.5,85.5,5,0,1,1,0,12.608562,7.3708601,14.74172
239,ATLSLC,dl,1,ATL,US-GA,Atlanta,416474,97,0,SLC,US-UT,Salt Lake City,181743,74,0,1589,2524921,22872,36343608,299108.5,85.5,5,0,1,1,0,12.608562,7.3708601,14.74172
239,ATLSLC,lcc,1,ATL,US-GA,Atlanta,416474,97,0,SLC,US-UT,Salt Lake City,181743,74,0,1589,2524921,22872,36343608,299108.5,85.5,5,0,1,1,0,12.608562,7.3708601,14.74172
239,ATLSLC,ua,1,ATL,US-GA,Atlanta,416474,97,0,SLC,US-UT,Salt Lake City,181743,74,0,1589,2524921,22872,36343608,299108.5,85.5,5,0,1,1,0,12.608562,7.3708601,14.74172
239,ATLSLC,wn,0,ATL,US-GA,Atlanta,416474,97,0,SLC,US-UT,Salt Lake City,181743,74,0,1589,2524921,22872,36343608,299108.5,85.5,5,0,0,1,0,12.608562,7.3708601,14.74172
240,ATLSMF,aa,1,ATL,US-GA,Atlanta,416474,97,0,SMF,US-CA,Sacramento,407018,61,1,2092,4376464,9517,19909564,411746,79,4,0,1,1,1,12.928162,7.6458759,15.291752
240,ATLSMF,al,1,ATL,US-GA,Atlanta,416474,97,0,SMF,US-CA,Sacramento,407018,61,1,2092,4376464,9517,19909564,411746,79,4,0,1,1,1,12.928162,7.6458759,15.291752
240,ATLSMF,dl,1,ATL,US-GA,Atlanta,416474,97,0,SMF,US-CA,Sacramento,407018,61,1,2092,4376464,9517,19909564,411746,79,4,0,1,1,1,12.928162,7.6458759,15.291752
240,ATLSMF,lcc,0,ATL,US-GA,Atlanta,416474,97,0,SMF,US-CA,Sacramento,407018,61,1,2092,4376464,9517,19909564,411746,79,4,1,1,1,1,12.928162,7.6458759,15.291752
240,ATLSMF,ua,1,ATL,US-GA,Atlanta,416474,97,0,SMF,US-CA,Sacramento,407018,61,1,2092,4376464,9517,19909564,411746,79,4,0,1,1,1,12.928162,7.6458759,15.291752
240,ATLSMF,wn,0,ATL,US-GA,Atlanta,416474,97,0,SMF,US-CA,Sacramento,407018,61,1,2092,4376464,9517,19909564,411746,79,4,0,0,1,1,12.928162,7.6458759,15.291752
241,ATLSNA,aa,1,ATL,US-GA,Atlanta,416474,97,0,SNA,US-CA,Santa Ana,337977,60,1,1919,3682561,14307,27455132,377225.5,78.5,4,0,1,1,1,12.840598,7.5595593,15.119119
241,ATLSNA,al,1,ATL,US-GA,Atlanta,416474,97,0,SNA,US-CA,Santa Ana,337977,60,1,1919,3682561,14307,27455132,377225.5,78.5,4,0,1,1,1,12.840598,7.5595593,15.119119
241,ATLSNA,dl,1,ATL,US-GA,Atlanta,416474,97,0,SNA,US-CA,Santa Ana,337977,60,1,1919,3682561,14307,27455132,377225.5,78.5,4,0,1,1,1,12.840598,7.5595593,15.119119
241,ATLSNA,lcc,0,ATL,US-GA,Atlanta,416474,97,0,SNA,US-CA,Santa Ana,337977,60,1,1919,3682561,14307,27455132,377225.5,78.5,4,1,1,1,1,12.840598,7.5595593,15.119119
241,ATLSNA,ua,1,ATL,US-GA,Atlanta,416474,97,0,SNA,US-CA,Santa Ana,337977,60,1,1919,3682561,14307,27455132,377225.5,78.5,4,0,1,1,1,12.840598,7.5595593,15.119119
241,ATLSNA,wn,0,ATL,US-GA,Atlanta,416474,97,0,SNA,US-CA,Santa Ana,337977,60,1,1919,3682561,14307,27455132,377225.5,78.5,4,0,0,1,1,12.840598,7.5595593,15.119119
242,ATLSRQ,aa,0,ATL,US-GA,Atlanta,416474,97,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,445,198025,5908,2629060,234594.5,70,1,0,1,0,1,12.365614,6.0980744,12.196149
242,ATLSRQ,al,0,ATL,US-GA,Atlanta,416474,97,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,445,198025,5908,2629060,234594.5,70,1,1,1,1,1,12.365614,6.0980744,12.196149
242,ATLSRQ,dl,1,ATL,US-GA,Atlanta,416474,97,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,445,198025,5908,2629060,234594.5,70,1,0,1,1,1,12.365614,6.0980744,12.196149
242,ATLSRQ,lcc,0,ATL,US-GA,Atlanta,416474,97,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,445,198025,5908,2629060,234594.5,70,1,1,1,1,1,12.365614,6.0980744,12.196149
242,ATLSRQ,ua,0,ATL,US-GA,Atlanta,416474,97,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,445,198025,5908,2629060,234594.5,70,1,0,1,0,1,12.365614,6.0980744,12.196149
242,ATLSRQ,wn,0,ATL,US-GA,Atlanta,416474,97,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,445,198025,5908,2629060,234594.5,70,1,0,0,0,1,12.365614,6.0980744,12.196149
243,ATLSTL,aa,1,ATL,US-GA,Atlanta,416474,97,0,STL,US-MO,St Louis,348189,90,0,483,233289,22822,11023026,382331.5,93.5,3,0,1,1,0,12.854043,6.1800165,12.360033
243,ATLSTL,al,1,ATL,US-GA,Atlanta,416474,97,0,STL,US-MO,St Louis,348189,90,0,483,233289,22822,11023026,382331.5,93.5,3,0,1,1,0,12.854043,6.1800165,12.360033
243,ATLSTL,dl,1,ATL,US-GA,Atlanta,416474,97,0,STL,US-MO,St Louis,348189,90,0,483,233289,22822,11023026,382331.5,93.5,3,0,1,1,0,12.854043,6.1800165,12.360033
243,ATLSTL,lcc,0,ATL,US-GA,Atlanta,416474,97,0,STL,US-MO,St Louis,348189,90,0,483,233289,22822,11023026,382331.5,93.5,3,1,1,1,0,12.854043,6.1800165,12.360033
243,ATLSTL,ua,0,ATL,US-GA,Atlanta,416474,97,0,STL,US-MO,St Louis,348189,90,0,483,233289,22822,11023026,382331.5,93.5,3,1,1,1,0,12.854043,6.1800165,12.360033
243,ATLSTL,wn,0,ATL,US-GA,Atlanta,416474,97,0,STL,US-MO,St Louis,348189,90,0,483,233289,22822,11023026,382331.5,93.5,3,0,0,1,0,12.854043,6.1800165,12.360033
244,ATLSYR,aa,0,ATL,US-GA,Atlanta,416474,97,0,SYR,US-NY,Syracuse,147306,41,0,793,628849,5847,4636671,281890,69,2,1,1,1,0,12.549273,6.6758232,13.351646
244,ATLSYR,al,1,ATL,US-GA,Atlanta,416474,97,0,SYR,US-NY,Syracuse,147306,41,0,793,628849,5847,4636671,281890,69,2,0,1,1,0,12.549273,6.6758232,13.351646
244,ATLSYR,dl,1,ATL,US-GA,Atlanta,416474,97,0,SYR,US-NY,Syracuse,147306,41,0,793,628849,5847,4636671,281890,69,2,0,1,1,0,12.549273,6.6758232,13.351646
244,ATLSYR,lcc,0,ATL,US-GA,Atlanta,416474,97,0,SYR,US-NY,Syracuse,147306,41,0,793,628849,5847,4636671,281890,69,2,1,1,1,0,12.549273,6.6758232,13.351646
244,ATLSYR,ua,0,ATL,US-GA,Atlanta,416474,97,0,SYR,US-NY,Syracuse,147306,41,0,793,628849,5847,4636671,281890,69,2,1,1,1,0,12.549273,6.6758232,13.351646
244,ATLSYR,wn,0,ATL,US-GA,Atlanta,416474,97,0,SYR,US-NY,Syracuse,147306,41,0,793,628849,5847,4636671,281890,69,2,0,0,0,0,12.549273,6.6758232,13.351646
245,ATLTOL,aa,0,ATL,US-GA,Atlanta,416474,97,0,TOL,US-OH,Toledo,313619,15,0,549,301401,7404,4064796,365046.5,56,2,1,1,1,0,12.80778,6.3080983,12.616197
245,ATLTOL,al,0,ATL,US-GA,Atlanta,416474,97,0,TOL,US-OH,Toledo,313619,15,0,549,301401,7404,4064796,365046.5,56,2,1,1,1,0,12.80778,6.3080983,12.616197
245,ATLTOL,dl,1,ATL,US-GA,Atlanta,416474,97,0,TOL,US-OH,Toledo,313619,15,0,549,301401,7404,4064796,365046.5,56,2,0,1,1,0,12.80778,6.3080983,12.616197
245,ATLTOL,lcc,1,ATL,US-GA,Atlanta,416474,97,0,TOL,US-OH,Toledo,313619,15,0,549,301401,7404,4064796,365046.5,56,2,0,1,1,0,12.80778,6.3080983,12.616197
245,ATLTOL,ua,0,ATL,US-GA,Atlanta,416474,97,0,TOL,US-OH,Toledo,313619,15,0,549,301401,7404,4064796,365046.5,56,2,0,1,0,0,12.80778,6.3080983,12.616197
245,ATLTOL,wn,0,ATL,US-GA,Atlanta,416474,97,0,TOL,US-OH,Toledo,313619,15,0,549,301401,7404,4064796,365046.5,56,2,0,0,0,0,12.80778,6.3080983,12.616197
246,ATLTPA,aa,0,ATL,US-GA,Atlanta,416474,97,0,TPA,US-FL,Tampa,303447,92,1,406,164836,59915,24325490,359960.5,94.5,2,1,1,1,1,12.79375,6.0063534,12.012707
246,ATLTPA,al,0,ATL,US-GA,Atlanta,416474,97,0,TPA,US-FL,Tampa,303447,92,1,406,164836,59915,24325490,359960.5,94.5,2,1,1,1,1,12.79375,6.0063534,12.012707
246,ATLTPA,dl,1,ATL,US-GA,Atlanta,416474,97,0,TPA,US-FL,Tampa,303447,92,1,406,164836,59915,24325490,359960.5,94.5,2,0,1,1,1,12.79375,6.0063534,12.012707
246,ATLTPA,lcc,1,ATL,US-GA,Atlanta,416474,97,0,TPA,US-FL,Tampa,303447,92,1,406,164836,59915,24325490,359960.5,94.5,2,0,1,1,1,12.79375,6.0063534,12.012707
