v1,market,airlineaa,airlineal,airlinedl,airlinelcc,airlineua,airlinewn,city_pairaa,operate1aa,operate2aa,passengeraa,distaa,airpresenceaa,routeaa,lairpresenceaa,city_pairal,operate1al,operate2al,passengeral,distal,airpresenceal,routeal,lairpresenceal,city_pairdl,operate1dl,operate2dl,passengerdl,distdl,airpresencedl,routedl,lairpresencedl,city_pairlcc,operate1lcc,operate2lcc,passengerlcc,distlcc,airpresencelcc,routelcc,lairpresencelcc,city_pairua,operate1ua,operate2ua,passengerua,distua,airpresenceua,routeua,lairpresenceua,city_pairwn,operate1wn,operate2wn,passengerwn,distwn,airpresencewn,routewn,lairpresencewn,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,population,firm_nb,tourism,lpopulation,distancesq,distance,ldistance,ldistancesq
1422,DFWOMA,1,1,0,0,1,0,0,1,1,4365,590.49194,2577497.3,114.5,14.76233,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,117,1113,130221,42,11.776996,0,1,1,300,1133.3489,340004.66,119,12.736717,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,OMA,US-NE,Omaha,390007,56,0,462350.5,3,0,13.044079,339889,583,6.368187,12.736374
1423,DFWORD,1,1,1,0,1,0,0,1,1,26302,881.37903,23182032,136.5,16.958889,0,1,1,0,0,0,0,0,0,1,1,1142,1211.226,1383220,140,14.139925,1,1,1,2,1186,2372,62,7.7719102,0,1,1,12719,816.68506,10387417,142.5,16.156105,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,ORD,US-IL,Chicago,2896016,97,0,1715355,4,0,14.35513,643204,802,6.6871085,13.374217
1424,DFWORF,1,0,1,0,0,0,0,1,1,3811,1220.4308,4651061.5,111,15.352606,1,1,1,0,0,0,0,0,0,1,1,813,1267.3905,1030388.5,131.5,13.845448,0,1,0,0,0,0,0,0,1,1,1,62,1613.3199,100025.84,114,11.513194,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,ORF,US-VA,Norfolk,234403,66,0,384548.5,2,0,12.859825,1471369,1213,7.100852,14.201704
1425,DFWPBI,1,0,1,0,0,0,0,1,1,1520,1117.0294,1697884.8,113,14.344894,1,1,1,0,0,0,0,0,0,1,1,3631,1141.6399,4145294.5,140.5,15.237485,1,1,1,0,0,0,0,0,1,1,1,9,1946,17514,102.5,9.770813,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,PBI,US-FL,West Palm Beach,82103,68,1,308398.5,2,1,12.639148,1216609,1103,7.0057888,14.011578
1426,DFWPDX,1,1,1,1,1,0,0,1,1,4693,1689.7046,7929783.5,119.5,15.886136,0,1,1,0,0,0,0,0,0,1,1,2701,1659.3949,4482025.5,141.5,15.315586,0,1,1,962,1633,1570946,38.5,14.267189,0,1,1,1458,1693.2684,2468785.3,132.5,14.719237,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,PDX,US-OR,Portland,529121,68,0,531907.5,5,0,13.184225,2611456,1616,7.3877091,14.775418
1427,DFWPHF,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1015,1240.8615,1259474.4,42.5,14.046206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,PHF,US-VA,Newport News,180150,16,0,357422,1,0,12.786673,1483524,1218,7.1049652,14.20993
1428,DFWPNS,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1023,770.79944,788527.81,135.5,13.577924,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,PNS,US-FL,Pensacola,56255,38,1,295474.5,2,1,12.596338,364816,604,6.403574,12.807148
1429,DFWPVD,1,1,1,0,1,0,0,1,1,1193,1665.5924,1987051.8,109,14.502163,0,1,1,0,0,0,0,0,0,1,1,742,1604.0586,1190211.5,127,13.989642,1,1,1,0,0,0,0,0,0,1,1,368,1655.8743,609361.75,114,13.320169,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,PVD,US-RI,Providence,173618,59,0,354156,4,0,12.777493,2337841,1529,7.3323693,14.664739
1430,DFWRDU,1,1,1,1,0,0,0,1,1,9895,1097.8925,10863646,115.5,16.200933,0,1,1,0,0,0,0,0,0,1,1,1880,1105.7748,2078856.6,140.5,14.547329,0,1,1,753,1097.986,826783.44,48.5,13.625299,1,1,1,58,1398.5217,81114.258,112.5,11.303626,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,RDU,US-NC,Raleigh/Durham,463128,77,0,498911,4,0,13.120183,1127844,1062,6.9679093,13.935819
1431,DFWRIC,1,1,1,0,0,0,0,1,1,4706,1158.63,5452513,109,15.511587,0,1,1,0,0,0,0,0,0,1,1,724,1221.2169,884161.06,134,13.692395,0,1,0,0,0,0,0,0,1,1,1,91,1444,131404,115,11.786039,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,RIC,US-VA,Richmond,197790,50,0,366242,3,0,12.811049,1340964,1158,7.0544496,14.108899
1432,DFWROC,1,1,1,0,1,0,0,1,1,1194,1360.912,1624928.9,108.5,14.300975,0,1,1,0,0,0,0,0,0,1,1,223,1486.283,331441.09,121.5,12.711208,1,1,1,0,0,0,0,0,0,1,1,365,1344.078,490588.47,110.5,13.103363,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,ROC,US-NY,Rochester,219773,47,0,377233.5,4,0,12.84062,1602756,1266,7.1436176,14.287235
1433,DFWRSW,1,1,1,1,0,0,0,1,1,611,1038.5444,634550.63,105,13.360674,0,1,1,0,0,0,0,0,0,1,1,1266,1257.105,1591494.9,141,14.280185,0,1,1,209,1254.7468,262242.09,53.5,12.477027,1,1,1,5,1922,9610,107,9.1706638,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,RSW,US-FL,Fort Myers,51970,68,1,293332,4,1,12.589061,1034289,1017,6.9246125,13.849225
1434,DFWSAN,1,1,1,1,1,0,0,1,1,11255,1196.0225,13461233,125.5,16.415325,0,1,1,0,0,0,0,0,0,1,1,2851,1269.231,3618577.5,141,15.101592,0,1,1,870,1494,1299780,40,14.077706,0,1,1,853,1466.9641,1251320.4,130.5,14.039711,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SAN,US-CA,San Diego,1223400,85,1,879047,5,1,13.686594,1371241,1171,7.0656133,14.131227
1435,DFWSAT,1,1,1,0,0,0,0,1,1,8324,247,2056028,127.5,14.536287,0,1,1,0,0,0,0,0,0,1,1,3338,247.01106,824522.94,141.5,13.622561,1,1,1,0,0,0,0,0,1,1,1,3,247,741,117.5,6.6093493,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SAT,US-TX,San Antonio,1144646,80,0,839670,3,0,13.640764,61009,247,5.5093884,11.018777
1436,DFWSBA,1,0,0,0,0,0,0,1,1,1,1324,1324,78,7.189168,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,12,1726,20712,106,9.9385166,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SBA,US-CA,Santa Barbara,92325,11,1,313509.5,1,1,12.655585,1734489,1317,7.1831117,14.366223
1437,DFWSDF,1,1,1,0,0,0,0,1,1,3252,736.4931,2395075.5,100,14.688926,0,1,1,0,0,0,0,0,0,1,1,1208,819.75488,990263.88,140.5,13.805728,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SDF,US-KY,Louisville,256231,62,0,395462.5,3,0,12.887812,537289,733,6.5971456,13.194291
1438,DFWSEA,1,1,1,1,1,0,0,1,1,12072,1725.1761,20826326,123,16.851728,0,1,1,0,0,0,0,0,0,1,1,3646,1706.0858,6220389,143,15.643343,0,1,1,2282,2147.9331,4901583.5,50.5,15.405069,0,1,1,2786,1723.4896,4801642,140,15.384469,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SEA,US-WA,Seattle,563374,86,0,549034,5,0,13.215916,2755600,1660,7.4145727,14.829145
1439,DFWSFO,1,1,1,1,1,0,0,1,1,14697,1501.2047,22063206,123.5,16.909422,0,1,1,0,0,0,0,0,0,1,1,3192,1550.9454,4950618,146.5,15.415023,0,1,1,1362,2066.9243,2815151,50,14.850527,0,1,1,3903,1560.8394,6091956,134,15.62248,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SFO,US-CA,San Francisco,776733,88,1,655713.5,5,1,13.393479,2143296,1464,7.2889276,14.577855
1440,DFWSHV,1,0,1,0,0,0,0,1,1,3,190,570,95,6.3473892,1,1,1,0,0,0,0,0,0,1,1,269,190,51110,130.5,10.841755,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SHV,US-LA,Shreveport,200145,19,0,367419.5,2,0,12.81426,36100,190,5.2470241,10.494048
1441,DFWSJC,1,1,1,0,1,0,0,1,1,13934,1480.4279,20628282,123,16.842175,0,1,1,0,0,0,0,0,0,1,1,392,1666.5616,653292.19,129.5,13.389781,1,1,1,0,0,0,0,0,0,1,1,3112,1558.4204,4849804.5,122,15.394449,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SJC,US-CA,San Jose,894943,59,1,714818.5,4,1,13.479784,2067844,1438,7.2710085,14.542017
1442,DFWSLC,1,1,1,1,1,0,0,1,1,4451,1003.499,4466574,111.5,15.312133,0,1,1,0,0,0,0,0,0,1,1,6010,1063.546,6391911.5,146.5,15.670544,0,1,1,1141,1032,1177512,43.5,13.978915,0,1,1,746,1045.9081,780247.44,128,13.567368,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SLC,US-UT,Salt Lake City,181743,74,0,358218.5,5,0,12.788898,976144,988,6.8956828,13.791366
1443,DFWSMF,1,1,1,0,1,0,0,1,1,4023,1451.8666,5840859,113.5,15.580389,0,1,1,0,0,0,0,0,0,1,1,400,1609.641,643856.38,129,13.375233,1,1,1,0,0,0,0,0,0,1,1,1077,1577.4642,1698929,119,14.34551,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SMF,US-CA,Sacramento,407018,61,1,470856,4,1,13.062307,2047761,1431,7.266129,14.532258
1444,DFWSNA,1,1,1,0,1,0,0,1,1,10229,1249.6356,12782523,119.5,16.36359,0,1,1,0,0,0,0,0,0,1,1,2662,1246.6023,3318455.3,131.5,15.01501,1,1,1,0,0,0,0,0,0,1,1,506,1525.7323,772020.56,122,13.556767,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SNA,US-CA,Santa Ana,337977,60,1,436335.5,4,1,12.986167,1452025,1205,7.0942349,14.18847
1445,DFWSRQ,0,0,1,0,0,0,0,1,0,1,1300,1300,74,7.1708884,1,1,1,0,0,0,0,0,0,1,1,502,1183.085,593908.63,133,13.294482,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,293704.5,1,1,12.590329,938961,969,6.8762646,13.752529
1446,DFWSTL,1,1,0,0,0,0,0,1,1,9265,554.57697,5138155.5,129.5,15.452205,0,1,1,0,0,0,0,0,1,1,1,121,1207.2858,146081.58,138,11.891928,1,1,1,0,0,0,0,0,1,1,1,98,1060,103880,123.5,11.551002,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,STL,US-MO,St Louis,348189,90,0,441441.5,2,0,12.997801,303601,551,6.3117347,12.623469
1447,DFWSYR,1,1,1,0,0,0,0,1,1,657,1425.1801,936343.31,103,13.749739,0,1,1,0,0,0,0,0,0,1,1,273,1497.088,408705.03,128,12.920752,1,1,1,0,0,0,0,0,1,1,1,114,1407.6154,160468.16,108,11.985857,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,SYR,US-NY,Syracuse,147306,41,0,341000,3,0,12.739637,1790244,1338,7.1989312,14.397862
1448,DFWTOL,1,0,0,1,0,0,0,1,1,2,1016,2032,83,7.6172676,1,1,1,0,0,0,0,0,1,1,1,4,1063.75,4255,101,8.3560848,0,1,1,423,1281,541863,37.5,13.20277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,TOL,US-OH,Toledo,313619,15,0,424156.5,2,0,12.957858,986049,993,6.9007306,13.801461
1449,DFWTPA,1,1,1,1,0,0,0,1,1,11663,941.04419,10975398,122,16.211166,0,1,1,0,0,0,0,0,0,1,1,7203,987.1156,7110193.5,145.5,15.77704,0,1,1,1286,1139.4648,1465351.8,47.5,14.197606,1,1,1,144,1843.8667,265516.81,119.5,12.489437,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,TPA,US-FL,Tampa,303447,92,1,419070.5,4,1,12.945794,863041,929,6.8341088,13.668218
1450,DFWTRI,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,982,6874,99,8.8356466,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,TRI,US-TN,Bristol/Johnson/Kingsport,115531,12,0,325112.5,1,0,12.691927,755161,869,6.767343,13.534686
1451,DFWTUL,1,0,1,0,0,0,0,1,1,3603,238.47368,859220.69,120,13.663782,1,1,1,0,0,0,0,0,0,1,1,16,237,3792,130.5,8.2409124,0,1,0,0,0,0,0,0,1,1,1,6,237,1422,102.5,7.2605224,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,TUL,US-OK,Tulsa,393049,52,0,463871.5,2,0,13.047363,56169,237,5.46806,10.93612
1452,DFWTUS,1,1,1,0,0,0,0,1,1,4140,827.83276,3427227.8,112.5,15.047262,0,1,1,0,0,0,0,0,0,1,1,1071,839.40625,899004.13,138,13.709044,1,1,1,0,0,0,0,0,1,1,1,95,1330.75,126421.25,116.5,11.747383,0,0,1,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,TUS,US-AZ,Tucson,486699,60,0,510696.5,3,0,13.143531,660969,813,6.7007313,13.401463
1453,DFWTYS,1,0,1,0,0,0,0,1,1,1737,774.38245,1345102.3,95,14.111981,1,1,1,0,0,0,0,0,0,1,1,638,897.06799,572329.38,141,13.257472,0,1,0,0,0,0,0,0,1,1,1,43,1277,54911,108.5,10.913487,0,0,0,0,0,0,0,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,TYS,US-TN,Knoxville,173890,38,0,354292,2,0,12.777877,595984,772,6.6489844,13.297969
1454,DSMFLL,1,0,0,0,0,0,0,1,1,89,1743,155127,91.5,11.952005,1,1,1,0,0,0,0,0,1,1,1,1,1437,1437,95,7.2710085,1,1,1,2,1472,2944,38.5,7.987864,1,1,1,121,1481,179201,93.5,12.096269,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,FLL,US-FL,Fort Lauderdale,152397,84,1,175539.5,1,1,12.07562,1729225,1315,7.181592,14.363184
1455,DSMIAD,1,0,0,0,1,0,0,1,1,2,888,1776,81.5,7.4826818,1,1,1,14,923,12922,19.5,9.4667635,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,416,897.71686,373450.22,120.5,12.830543,0,0,0,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,IAD,US-DC,Washington,572059,66,0,385370.5,2,0,12.86196,788544,888,6.7889719,13.577944
1456,DSMIND,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,163,549,89487,20.5,11.40186,1,1,1,10,603,6030,93.5,8.704668,1,1,1,2,468,936,38.5,6.8426833,0,1,1,261,476,124236,113.5,11.729946,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,IND,US-IN,Indianapolis,781870,76,0,490276,3,0,13.102724,165649,407,6.0088134,12.017627
1457,DSMLAX,1,1,0,0,1,0,0,1,1,116,1866.551,216519.92,100,12.285442,0,1,1,0,0,0,0,0,1,1,1,9,2405,21645,97.5,9.9825764,1,1,1,6,2056,12336,33,9.4203577,0,1,1,1176,1571.7726,1848404.5,129,14.429834,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,LAX,US-CA,Los Angeles,3694820,95,1,1946751,3,1,14.481672,2105401,1451,7.2800083,14.560017
1458,DSMLGA,1,1,0,0,1,0,0,1,1,9,1424.4,12819.601,93.5,9.4588089,0,1,1,2,1049,2098,14,7.6492162,1,1,1,0,0,0,0,0,1,1,1,4,1031,4124,52,8.3248215,0,1,1,958,1038.2231,994617.75,114.5,13.810115,0,0,0,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,LGA,US-NY,New York,8008278,87,0,4103480,3,0,15.227346,1062961,1031,6.9382844,13.876569
1459,DSMMCO,1,1,1,0,1,0,0,1,1,101,1615.9565,163211.61,96.5,12.002809,0,1,1,0,0,0,0,0,0,1,1,13,1249.5,16243.5,104,9.6955099,1,1,1,1,1295,1295,39.5,7.167038,0,1,1,611,1349.0497,824269.38,115.5,13.622253,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,MCO,US-FL,Orlando,185951,92,1,192316.5,4,1,12.166898,1299600,1140,7.0387836,14.077567
1460,DSMMEM,0,1,0,0,0,0,1,1,1,8,889.59998,7116.7998,82,8.8703537,0,1,1,0,0,0,0,0,1,1,1,1,1075,1075,93.5,6.9810057,1,1,1,0,0,0,0,0,1,1,1,39,790,30810,98.5,10.335627,0,0,0,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,MEM,US-TN,Memphis,650100,70,0,424391,1,0,12.95841,240100,490,6.1944056,12.388811
1461,DSMMIA,1,0,0,0,1,0,0,1,1,68,1733.6818,117890.36,100.5,11.677519,1,1,1,0,0,0,0,0,1,1,1,1,1338,1338,93.5,7.1996784,1,1,1,0,0,0,0,0,0,1,1,190,1510.3948,286975,107,12.567154,0,0,0,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,MIA,US-FL,Miami,362470,89,1,280576,2,1,12.5446,1760929,1327,7.1906762,14.381352
1462,DSMMSY,1,1,0,0,0,0,0,1,1,65,1074.0646,69814.195,93.5,11.153607,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,108,1267.2745,136865.66,99.5,11.826762,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,MSY,US-LA,New Orleans,484674,87,0,341678,2,0,12.741624,703921,839,6.7322106,13.464421
1463,DSMORD,1,0,0,0,1,0,0,1,1,31,299,9269,106,9.1345387,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,20,299,5980,44,8.6963434,0,1,1,3735,299.38394,1118199,130.5,13.927231,0,0,0,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,ORD,US-IL,Chicago,2896016,97,0,1547349,2,0,14.252053,89401,299,5.7004437,11.400887
1464,DSMPDX,0,0,0,0,1,0,1,1,1,49,2240,109760,89,11.606061,1,1,1,0,0,0,0,0,1,1,1,2,2480,4960,95,8.5093622,1,1,1,0,0,0,0,0,0,1,1,434,1690.1722,733534.75,120.5,13.505631,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,PDX,US-OR,Portland,529121,68,0,363901.5,1,0,12.804639,2499561,1581,7.3658128,14.731626
1465,DSMRDU,1,1,0,0,0,0,0,1,1,28,1686,47208,85,10.76234,0,1,1,0,0,0,0,0,1,1,1,4,895,3580,94,8.1833973,1,1,1,0,0,0,0,0,1,1,1,233,946,220418,100.5,12.303286,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,RDU,US-NC,Raleigh/Durham,463128,77,0,330905,2,0,12.709586,801025,895,6.7968235,13.593647
1466,DSMRSW,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1258,1258,94.5,7.138073,1,1,1,1,1419,1419,35.5,7.2584124,1,1,1,169,1419,239811,95,12.38761,0,0,0,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,RSW,US-FL,Fort Myers,51970,68,1,125326,1,1,11.738673,1535121,1239,7.1220598,14.24412
1467,DSMSAN,1,0,0,0,1,0,0,1,1,209,1795,375155,95,12.835097,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,687,1535.3363,1054776,118.5,13.86884,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,SAN,US-CA,San Diego,1223400,85,1,711041,2,1,13.474485,2079364,1442,7.2737865,14.547573
1468,DSMSAT,1,0,0,0,1,0,0,1,1,228,880.19611,200684.72,97,12.209496,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,148,1369.129,202631.09,105.5,12.219148,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,SAT,US-TX,San Antonio,1144646,80,0,671664,2,0,13.417514,756900,870,6.7684932,13.536986
1469,DSMSEA,1,1,0,0,1,0,0,1,1,95,2284,216980,92.5,12.287565,0,1,1,0,0,0,0,0,1,1,1,2,2469,4938,96.5,8.5049181,1,1,1,1,2039,2039,32.5,7.6207051,0,1,1,770,1696.6149,1306393.5,128,14.082782,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,SEA,US-WA,Seattle,563374,86,0,381028,3,0,12.850628,2143296,1464,7.2889276,14.577855
1470,DSMSFO,1,1,0,0,1,0,0,1,1,93,2097.1956,195039.19,93,12.180961,0,1,1,0,0,0,0,0,1,1,1,1,2553,2553,100,7.8454161,1,1,1,1,2160,2160,32,7.6783261,0,1,1,989,1683.9893,1665465.4,122,14.325616,0,0,0,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,SFO,US-CA,San Francisco,776733,88,1,487707.5,3,1,13.097471,2399401,1549,7.345365,14.69073
1471,DSMSJC,0,0,0,0,0,0,1,1,1,86,2070.5386,178066.31,92.5,12.089917,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,197,1626.2025,320361.91,110,12.67721,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,SJC,US-CA,San Jose,894943,59,1,546812.5,0,1,13.211862,2362369,1537,7.3375878,14.675176
1472,DSMSLC,0,0,0,0,1,0,1,1,1,43,1612,69316,81,11.146445,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,395,1027.507,405865.25,116,12.913779,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,SLC,US-UT,Salt Lake City,181743,74,0,190212.5,1,0,12.155897,960400,980,6.8875527,13.775105
1473,DSMSMF,0,0,0,0,1,0,1,1,1,41,2055,84255,83,11.341615,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,452,1540.1177,696133.19,107,13.453298,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,SMF,US-CA,Sacramento,407018,61,1,302850,1,1,12.620993,2247001,1499,7.3125534,14.625107
1474,DSMSNA,1,0,0,0,1,0,0,1,1,142,1834.2285,260460.45,89,12.47021,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,312,1543.1846,481473.59,110,13.084609,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,SNA,US-CA,Santa Ana,337977,60,1,268329.5,2,1,12.499971,2059225,1435,7.2689199,14.53784
1475,DSMSTL,1,0,0,0,0,0,0,1,1,2,557,1114,99,7.0166097,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,52,557,28964,111.5,10.273844,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,STL,US-MO,St Louis,348189,90,0,273435.5,1,0,12.518821,67600,260,5.5606818,11.121364
1476,DSMTPA,1,1,0,0,1,0,0,1,1,83,1553,128899,91.5,11.766792,0,1,1,0,0,0,0,0,1,1,1,2,1138,2276,99,7.7306142,1,1,1,0,0,0,0,0,0,1,1,343,1322.9695,453778.53,107.5,13.025367,0,0,1,0,0,0,0,0,DSM,US-IA,Des Moines,198682,35,0,TPA,US-FL,Tampa,303447,92,1,251064.5,3,1,12.433465,1270129,1127,7.0273147,14.054629
1477,ELPFLL,1,1,1,0,0,0,0,1,1,377,1688.3864,636521.63,100.5,13.363775,0,1,1,0,0,0,0,0,0,1,1,231,1730.6697,399784.69,119.5,12.898684,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,128,1657.65,212179.2,57,12.265191,ELP,US-TX,El Paso,563662,51,0,FLL,US-FL,Fort Lauderdale,152397,84,1,358029.5,3,1,12.788371,2663424,1632,7.3975616,14.795123
1478,ELPHOU,0,0,0,0,0,1,1,1,1,1,798,798,79,6.6833611,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6101,703.89948,4294490.5,57.5,15.272843,ELP,US-TX,El Paso,563662,51,0,HOU,US-TX,Houston,1953631,70,0,1258646.5,1,0,14.045547,458329,677,6.5176711,13.035342
1479,ELPIAD,1,0,0,0,0,0,0,1,1,469,1728.5845,810706.13,90.5,13.605662,1,1,1,0,0,0,0,0,1,1,1,49,1861.6086,91218.82,110.5,11.421027,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,ELP,US-TX,El Paso,563662,51,0,IAD,US-DC,Washington,572059,66,0,567860.5,1,0,13.249631,2879809,1697,7.4366174,14.873235
1480,ELPIND,1,1,0,0,0,0,0,1,1,554,1319.6534,731088,92.5,13.502291,0,1,1,0,0,0,0,0,1,1,1,97,1714.0264,166260.56,118,12.021317,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,139,1493.3818,207580.08,57.5,12.243278,ELP,US-TX,El Paso,563662,51,0,IND,US-IN,Indianapolis,781870,76,0,672766,2,0,13.419153,1562500,1250,7.130899,14.261798
1481,ELPJFK,0,0,0,0,0,0,1,1,1,94,1942,182548,96.5,12.114774,1,1,1,0,0,0,0,0,1,1,1,21,2015.8,42331.801,107,10.653317,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,ELP,US-TX,El Paso,563662,51,0,JFK,US-NY,New York,8008278,51,0,4285970,0,0,15.270858,3771364,1942,7.5714736,15.142947
