v1,market,firm,airline,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,population,firm_nb,city_pair,operate1,operate2,tourism,lpopulation,passenger,dist,airpresence,route,distancesq,distance,ldistance,ldistancesq,lairpresence
419,BHMCMH,wn,1,BHM,US-AL,Birmingham,242820,60,0,CMH,US-OH,Columbus,711470,73,0,477145,3,0,1,1,0,13.075576,262,737.94116,193340.58,55,262144,512,6.2383246,12.476649,12.172214
420,BHMCVG,aa,0,BHM,US-AL,Birmingham,242820,60,0,CVG,US-KY,Cincinnati,331285,70,0,287052.5,1,1,1,1,0,12.56742,0,0,0,0,156816,396,5.9814143,11.962829,0
420,BHMCVG,al,0,BHM,US-AL,Birmingham,242820,60,0,CVG,US-KY,Cincinnati,331285,70,0,287052.5,1,1,1,1,0,12.56742,0,0,0,0,156816,396,5.9814143,11.962829,0
420,BHMCVG,dl,1,BHM,US-AL,Birmingham,242820,60,0,CVG,US-KY,Cincinnati,331285,70,0,287052.5,1,0,1,1,0,12.56742,749,430.83386,322694.56,136,156816,396,5.9814143,11.962829,12.684464
420,BHMCVG,lcc,0,BHM,US-AL,Birmingham,242820,60,0,CVG,US-KY,Cincinnati,331285,70,0,287052.5,1,0,1,0,0,12.56742,0,0,0,0,156816,396,5.9814143,11.962829,0
420,BHMCVG,ua,0,BHM,US-AL,Birmingham,242820,60,0,CVG,US-KY,Cincinnati,331285,70,0,287052.5,1,1,1,1,0,12.56742,0,0,0,0,156816,396,5.9814143,11.962829,0
420,BHMCVG,wn,0,BHM,US-AL,Birmingham,242820,60,0,CVG,US-KY,Cincinnati,331285,70,0,287052.5,1,0,1,0,0,12.56742,0,0,0,0,156816,396,5.9814143,11.962829,0
421,BHMDAL,aa,0,BHM,US-AL,Birmingham,242820,60,0,DAL,US-TX,Dallas,1188580,93,0,715700,1,1,1,1,0,13.481016,0,0,0,0,344569,587,6.3750248,12.75005,0
421,BHMDAL,al,0,BHM,US-AL,Birmingham,242820,60,0,DAL,US-TX,Dallas,1188580,93,0,715700,1,1,1,1,0,13.481016,0,0,0,0,344569,587,6.3750248,12.75005,0
421,BHMDAL,dl,0,BHM,US-AL,Birmingham,242820,60,0,DAL,US-TX,Dallas,1188580,93,0,715700,1,1,1,1,0,13.481016,0,0,0,0,344569,587,6.3750248,12.75005,0
421,BHMDAL,lcc,0,BHM,US-AL,Birmingham,242820,60,0,DAL,US-TX,Dallas,1188580,93,0,715700,1,0,1,0,0,13.481016,0,0,0,0,344569,587,6.3750248,12.75005,0
421,BHMDAL,ua,0,BHM,US-AL,Birmingham,242820,60,0,DAL,US-TX,Dallas,1188580,93,0,715700,1,0,1,0,0,13.481016,0,0,0,0,344569,587,6.3750248,12.75005,0
421,BHMDAL,wn,1,BHM,US-AL,Birmingham,242820,60,0,DAL,US-TX,Dallas,1188580,93,0,715700,1,0,1,1,0,13.481016,1852,794.89624,1472147.9,57,344569,587,6.3750248,12.75005,14.202233
422,BHMDCA,aa,0,BHM,US-AL,Birmingham,242820,60,0,DCA,US-DC,Washington,572059,87,0,407439.5,2,1,1,1,0,12.917647,2,1789,3578,88,427716,654,6.4831076,12.966215,8.1828384
422,BHMDCA,al,1,BHM,US-AL,Birmingham,242820,60,0,DCA,US-DC,Washington,572059,87,0,407439.5,2,0,1,1,0,12.917647,0,0,0,0,427716,654,6.4831076,12.966215,0
422,BHMDCA,dl,1,BHM,US-AL,Birmingham,242820,60,0,DCA,US-DC,Washington,572059,87,0,407439.5,2,0,1,1,0,12.917647,916,708.51495,648999.69,125.5,427716,654,6.4831076,12.966215,13.383189
422,BHMDCA,lcc,0,BHM,US-AL,Birmingham,242820,60,0,DCA,US-DC,Washington,572059,87,0,407439.5,2,1,1,1,0,12.917647,0,0,0,0,427716,654,6.4831076,12.966215,0
422,BHMDCA,ua,0,BHM,US-AL,Birmingham,242820,60,0,DCA,US-DC,Washington,572059,87,0,407439.5,2,1,1,1,0,12.917647,0,0,0,0,427716,654,6.4831076,12.966215,0
422,BHMDCA,wn,0,BHM,US-AL,Birmingham,242820,60,0,DCA,US-DC,Washington,572059,87,0,407439.5,2,0,1,0,0,12.917647,0,0,0,0,427716,654,6.4831076,12.966215,0
423,BHMDEN,aa,1,BHM,US-AL,Birmingham,242820,60,0,DEN,US-CO,Denver,554636,95,0,398728,3,0,1,1,0,12.896035,385,1238,476630,93.5,1172889,1083,6.9874902,13.97498,13.074498
423,BHMDEN,al,1,BHM,US-AL,Birmingham,242820,60,0,DEN,US-CO,Denver,554636,95,0,398728,3,0,1,1,0,12.896035,0,0,0,0,1172889,1083,6.9874902,13.97498,0
423,BHMDEN,dl,1,BHM,US-AL,Birmingham,242820,60,0,DEN,US-CO,Denver,554636,95,0,398728,3,0,1,1,0,12.896035,821,1336.4,1097184.4,132.5,1172889,1083,6.9874902,13.97498,13.908258
423,BHMDEN,lcc,0,BHM,US-AL,Birmingham,242820,60,0,DEN,US-CO,Denver,554636,95,0,398728,3,1,1,1,0,12.896035,0,0,0,0,1172889,1083,6.9874902,13.97498,0
423,BHMDEN,ua,0,BHM,US-AL,Birmingham,242820,60,0,DEN,US-CO,Denver,554636,95,0,398728,3,1,1,1,0,12.896035,3,1472,4416,92,1172889,1083,6.9874902,13.97498,8.3932161
423,BHMDEN,wn,0,BHM,US-AL,Birmingham,242820,60,0,DEN,US-CO,Denver,554636,95,0,398728,3,0,1,0,0,12.896035,0,0,0,0,1172889,1083,6.9874902,13.97498,0
424,BHMDFW,aa,1,BHM,US-AL,Birmingham,242820,60,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,388757,2,0,1,1,0,12.870709,3543,598.0249,2118802.3,103,356409,597,6.3919172,12.783834,14.566362
424,BHMDFW,al,0,BHM,US-AL,Birmingham,242820,60,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,388757,2,1,1,1,0,12.870709,0,0,0,0,356409,597,6.3919172,12.783834,0
424,BHMDFW,dl,1,BHM,US-AL,Birmingham,242820,60,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,388757,2,0,1,1,0,12.870709,1677,672.57794,1127913.3,140,356409,597,6.3919172,12.783834,13.935881
424,BHMDFW,lcc,0,BHM,US-AL,Birmingham,242820,60,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,388757,2,1,1,1,0,12.870709,0,0,0,0,356409,597,6.3919172,12.783834,0
424,BHMDFW,ua,0,BHM,US-AL,Birmingham,242820,60,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,388757,2,1,1,1,0,12.870709,0,0,0,0,356409,597,6.3919172,12.783834,0
424,BHMDFW,wn,0,BHM,US-AL,Birmingham,242820,60,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,388757,2,0,1,0,0,12.870709,0,0,0,0,356409,597,6.3919172,12.783834,0
425,BHMELP,aa,1,BHM,US-AL,Birmingham,242820,60,0,ELP,US-TX,El Paso,563662,51,0,403241,3,0,1,1,0,12.90729,157,1156.2836,181536.52,81.5,1317904,1148,7.0457764,14.091553,12.109218
425,BHMELP,al,1,BHM,US-AL,Birmingham,242820,60,0,ELP,US-TX,El Paso,563662,51,0,403241,3,0,1,1,0,12.90729,0,0,0,0,1317904,1148,7.0457764,14.091553,0
425,BHMELP,dl,0,BHM,US-AL,Birmingham,242820,60,0,ELP,US-TX,El Paso,563662,51,0,403241,3,1,1,1,0,12.90729,123,1251.9183,153985.95,118,1317904,1148,7.0457764,14.091553,11.944623
425,BHMELP,lcc,0,BHM,US-AL,Birmingham,242820,60,0,ELP,US-TX,El Paso,563662,51,0,403241,3,1,1,1,0,12.90729,0,0,0,0,1317904,1148,7.0457764,14.091553,0
425,BHMELP,ua,0,BHM,US-AL,Birmingham,242820,60,0,ELP,US-TX,El Paso,563662,51,0,403241,3,0,1,0,0,12.90729,0,0,0,0,1317904,1148,7.0457764,14.091553,0
425,BHMELP,wn,1,BHM,US-AL,Birmingham,242820,60,0,ELP,US-TX,El Paso,563662,51,0,403241,3,0,1,1,0,12.90729,272,1268.8796,345135.25,57,1317904,1148,7.0457764,14.091553,12.751695
426,BHMFLL,aa,0,BHM,US-AL,Birmingham,242820,60,0,FLL,US-FL,Fort Lauderdale,152397,84,1,197608.5,2,1,1,1,1,12.194043,1,1716,1716,83,422500,650,6.4769726,12.953945,7.4483337
426,BHMFLL,al,0,BHM,US-AL,Birmingham,242820,60,0,FLL,US-FL,Fort Lauderdale,152397,84,1,197608.5,2,1,1,1,1,12.194043,0,0,0,0,422500,650,6.4769726,12.953945,0
426,BHMFLL,dl,1,BHM,US-AL,Birmingham,242820,60,0,FLL,US-FL,Fort Lauderdale,152397,84,1,197608.5,2,0,1,1,1,12.194043,1590,722.26294,1148398.1,128.5,422500,650,6.4769726,12.953945,13.953879
426,BHMFLL,lcc,0,BHM,US-AL,Birmingham,242820,60,0,FLL,US-FL,Fort Lauderdale,152397,84,1,197608.5,2,1,1,1,1,12.194043,0,0,0,0,422500,650,6.4769726,12.953945,0
426,BHMFLL,ua,0,BHM,US-AL,Birmingham,242820,60,0,FLL,US-FL,Fort Lauderdale,152397,84,1,197608.5,2,1,1,1,1,12.194043,0,0,0,0,422500,650,6.4769726,12.953945,0
426,BHMFLL,wn,1,BHM,US-AL,Birmingham,242820,60,0,FLL,US-FL,Fort Lauderdale,152397,84,1,197608.5,2,0,1,1,1,12.194043,1581,772.9541,1222040.4,56,422500,650,6.4769726,12.953945,14.016033
427,BHMGSO,aa,0,BHM,US-AL,Birmingham,242820,60,0,GSO,US-NC,Greensboro,223891,46,0,233355.5,1,1,1,1,0,12.360318,0,0,0,0,180625,425,6.0520892,12.104178,0
427,BHMGSO,al,0,BHM,US-AL,Birmingham,242820,60,0,GSO,US-NC,Greensboro,223891,46,0,233355.5,1,1,1,1,0,12.360318,0,0,0,0,180625,425,6.0520892,12.104178,0
427,BHMGSO,dl,1,BHM,US-AL,Birmingham,242820,60,0,GSO,US-NC,Greensboro,223891,46,0,233355.5,1,0,1,1,0,12.360318,323,473.64706,152988,122,180625,425,6.0520892,12.104178,11.938121
427,BHMGSO,lcc,0,BHM,US-AL,Birmingham,242820,60,0,GSO,US-NC,Greensboro,223891,46,0,233355.5,1,1,1,1,0,12.360318,0,0,0,0,180625,425,6.0520892,12.104178,0
427,BHMGSO,ua,0,BHM,US-AL,Birmingham,242820,60,0,GSO,US-NC,Greensboro,223891,46,0,233355.5,1,1,1,1,0,12.360318,0,0,0,0,180625,425,6.0520892,12.104178,0
427,BHMGSO,wn,0,BHM,US-AL,Birmingham,242820,60,0,GSO,US-NC,Greensboro,223891,46,0,233355.5,1,0,1,0,0,12.360318,0,0,0,0,180625,425,6.0520892,12.104178,0
428,BHMHOU,aa,0,BHM,US-AL,Birmingham,242820,60,0,HOU,US-TX,Houston,1953631,70,0,1098225.5,1,1,1,1,0,13.909206,0,0,0,0,324900,570,6.3456364,12.691273,0
428,BHMHOU,al,0,BHM,US-AL,Birmingham,242820,60,0,HOU,US-TX,Houston,1953631,70,0,1098225.5,1,0,1,0,0,13.909206,0,0,0,0,324900,570,6.3456364,12.691273,0
428,BHMHOU,dl,0,BHM,US-AL,Birmingham,242820,60,0,HOU,US-TX,Houston,1953631,70,0,1098225.5,1,1,1,1,0,13.909206,138,844.2807,116510.73,114.5,324900,570,6.3456364,12.691273,11.665748
428,BHMHOU,lcc,0,BHM,US-AL,Birmingham,242820,60,0,HOU,US-TX,Houston,1953631,70,0,1098225.5,1,1,1,1,0,13.909206,0,0,0,0,324900,570,6.3456364,12.691273,0
428,BHMHOU,ua,0,BHM,US-AL,Birmingham,242820,60,0,HOU,US-TX,Houston,1953631,70,0,1098225.5,1,0,1,0,0,13.909206,0,0,0,0,324900,570,6.3456364,12.691273,0
428,BHMHOU,wn,1,BHM,US-AL,Birmingham,242820,60,0,HOU,US-TX,Houston,1953631,70,0,1098225.5,1,0,1,1,0,13.909206,5791,586.42371,3395979.8,56.5,324900,570,6.3456364,12.691273,15.038103
429,BHMIAD,aa,0,BHM,US-AL,Birmingham,242820,60,0,IAD,US-DC,Washington,572059,66,0,407439.5,1,1,1,1,0,12.917647,4,1769,7076,73,444889,667,6.50279,13.00558,8.8646049
429,BHMIAD,al,0,BHM,US-AL,Birmingham,242820,60,0,IAD,US-DC,Washington,572059,66,0,407439.5,1,1,1,1,0,12.917647,0,0,0,0,444889,667,6.50279,13.00558,0
429,BHMIAD,dl,1,BHM,US-AL,Birmingham,242820,60,0,IAD,US-DC,Washington,572059,66,0,407439.5,1,0,1,1,0,12.917647,225,666.18689,149892.05,119.5,444889,667,6.50279,13.00558,11.917677
429,BHMIAD,lcc,0,BHM,US-AL,Birmingham,242820,60,0,IAD,US-DC,Washington,572059,66,0,407439.5,1,1,1,1,0,12.917647,0,0,0,0,444889,667,6.50279,13.00558,0
429,BHMIAD,ua,0,BHM,US-AL,Birmingham,242820,60,0,IAD,US-DC,Washington,572059,66,0,407439.5,1,1,1,1,0,12.917647,0,0,0,0,444889,667,6.50279,13.00558,0
429,BHMIAD,wn,0,BHM,US-AL,Birmingham,242820,60,0,IAD,US-DC,Washington,572059,66,0,407439.5,1,0,1,0,0,12.917647,0,0,0,0,444889,667,6.50279,13.00558,0
430,BHMIND,aa,0,BHM,US-AL,Birmingham,242820,60,0,IND,US-IN,Indianapolis,781870,76,0,512345,2,1,1,1,0,13.146753,0,0,0,0,244036,494,6.2025356,12.405071,0
430,BHMIND,al,1,BHM,US-AL,Birmingham,242820,60,0,IND,US-IN,Indianapolis,781870,76,0,512345,2,0,1,1,0,13.146753,0,0,0,0,244036,494,6.2025356,12.405071,0
430,BHMIND,dl,1,BHM,US-AL,Birmingham,242820,60,0,IND,US-IN,Indianapolis,781870,76,0,512345,2,0,1,1,0,13.146753,524,565.47235,296307.5,127,244036,494,6.2025356,12.405071,12.599156
430,BHMIND,lcc,0,BHM,US-AL,Birmingham,242820,60,0,IND,US-IN,Indianapolis,781870,76,0,512345,2,1,1,1,0,13.146753,0,0,0,0,244036,494,6.2025356,12.405071,0
430,BHMIND,ua,0,BHM,US-AL,Birmingham,242820,60,0,IND,US-IN,Indianapolis,781870,76,0,512345,2,1,1,1,0,13.146753,0,0,0,0,244036,494,6.2025356,12.405071,0
430,BHMIND,wn,0,BHM,US-AL,Birmingham,242820,60,0,IND,US-IN,Indianapolis,781870,76,0,512345,2,1,1,1,0,13.146753,108,655.33331,70776,56.5,244036,494,6.2025356,12.405071,11.16729
431,BHMISP,aa,0,BHM,US-AL,Birmingham,242820,60,0,ISP,US-NY,Islip,17932,30,0,130376,1,1,1,1,0,11.778178,0,0,0,0,813604,902,6.8046145,13.609229,0
431,BHMISP,al,0,BHM,US-AL,Birmingham,242820,60,0,ISP,US-NY,Islip,17932,30,0,130376,1,1,1,1,0,11.778178,0,0,0,0,813604,902,6.8046145,13.609229,0
431,BHMISP,dl,0,BHM,US-AL,Birmingham,242820,60,0,ISP,US-NY,Islip,17932,30,0,130376,1,1,1,1,0,11.778178,0,0,0,0,813604,902,6.8046145,13.609229,0
431,BHMISP,lcc,0,BHM,US-AL,Birmingham,242820,60,0,ISP,US-NY,Islip,17932,30,0,130376,1,0,1,0,0,11.778178,0,0,0,0,813604,902,6.8046145,13.609229,0
431,BHMISP,ua,0,BHM,US-AL,Birmingham,242820,60,0,ISP,US-NY,Islip,17932,30,0,130376,1,0,1,0,0,11.778178,0,0,0,0,813604,902,6.8046145,13.609229,0
431,BHMISP,wn,1,BHM,US-AL,Birmingham,242820,60,0,ISP,US-NY,Islip,17932,30,0,130376,1,0,1,1,0,11.778178,521,1025.8143,534449.25,55,813604,902,6.8046145,13.609229,13.188993
432,BHMJAN,aa,0,BHM,US-AL,Birmingham,242820,60,0,JAN,US-MS,Jackson,184256,43,0,213538,1,1,1,1,0,12.27157,0,0,0,0,44521,211,5.3518581,10.703716,0
432,BHMJAN,al,0,BHM,US-AL,Birmingham,242820,60,0,JAN,US-MS,Jackson,184256,43,0,213538,1,1,1,1,0,12.27157,0,0,0,0,44521,211,5.3518581,10.703716,0
432,BHMJAN,dl,1,BHM,US-AL,Birmingham,242820,60,0,JAN,US-MS,Jackson,184256,43,0,213538,1,0,1,1,0,12.27157,366,238.90244,87438.289,122,44521,211,5.3518581,10.703716,11.3787
432,BHMJAN,lcc,0,BHM,US-AL,Birmingham,242820,60,0,JAN,US-MS,Jackson,184256,43,0,213538,1,0,1,0,0,12.27157,0,0,0,0,44521,211,5.3518581,10.703716,0
432,BHMJAN,ua,0,BHM,US-AL,Birmingham,242820,60,0,JAN,US-MS,Jackson,184256,43,0,213538,1,1,1,1,0,12.27157,0,0,0,0,44521,211,5.3518581,10.703716,0
432,BHMJAN,wn,0,BHM,US-AL,Birmingham,242820,60,0,JAN,US-MS,Jackson,184256,43,0,213538,1,1,1,1,0,12.27157,0,0,0,0,44521,211,5.3518581,10.703716,0
433,BHMJAX,aa,0,BHM,US-AL,Birmingham,242820,60,0,JAX,US-FL,Jacksonville,735617,73,1,489218.5,2,1,1,1,1,13.100565,0,0,0,0,133225,365,5.8998976,11.799795,0
433,BHMJAX,al,0,BHM,US-AL,Birmingham,242820,60,0,JAX,US-FL,Jacksonville,735617,73,1,489218.5,2,1,1,1,1,13.100565,0,0,0,0,133225,365,5.8998976,11.799795,0
433,BHMJAX,dl,1,BHM,US-AL,Birmingham,242820,60,0,JAX,US-FL,Jacksonville,735617,73,1,489218.5,2,0,1,1,1,13.100565,1185,404,478740,128.5,133225,365,5.8998976,11.799795,13.078915
433,BHMJAX,lcc,0,BHM,US-AL,Birmingham,242820,60,0,JAX,US-FL,Jacksonville,735617,73,1,489218.5,2,1,1,1,1,13.100565,0,0,0,0,133225,365,5.8998976,11.799795,0
433,BHMJAX,ua,0,BHM,US-AL,Birmingham,242820,60,0,JAX,US-FL,Jacksonville,735617,73,1,489218.5,2,1,1,1,1,13.100565,0,0,0,0,133225,365,5.8998976,11.799795,0
433,BHMJAX,wn,1,BHM,US-AL,Birmingham,242820,60,0,JAX,US-FL,Jacksonville,735617,73,1,489218.5,2,0,1,1,1,13.100565,1713,524.32037,898160.81,56,133225,365,5.8998976,11.799795,13.708105
434,BHMLAX,aa,1,BHM,US-AL,Birmingham,242820,60,0,LAX,US-CA,Los Angeles,3694820,95,1,1968820,4,0,1,1,1,14.492945,416,1845.3788,767677.56,91.5,3294225,1815,7.5038409,15.007682,13.551126
434,BHMLAX,al,1,BHM,US-AL,Birmingham,242820,60,0,LAX,US-CA,Los Angeles,3694820,95,1,1968820,4,0,1,1,1,14.492945,0,0,0,0,3294225,1815,7.5038409,15.007682,0
434,BHMLAX,dl,1,BHM,US-AL,Birmingham,242820,60,0,LAX,US-CA,Los Angeles,3694820,95,1,1968820,4,0,1,1,1,14.492945,2358,2090.0596,4928360.5,131,3294225,1815,7.5038409,15.007682,15.410517
434,BHMLAX,lcc,0,BHM,US-AL,Birmingham,242820,60,0,LAX,US-CA,Los Angeles,3694820,95,1,1968820,4,1,1,1,1,14.492945,0,0,0,0,3294225,1815,7.5038409,15.007682,0
434,BHMLAX,ua,0,BHM,US-AL,Birmingham,242820,60,0,LAX,US-CA,Los Angeles,3694820,95,1,1968820,4,1,1,1,1,14.492945,1,1832,1832,84,3294225,1815,7.5038409,15.007682,7.5137091
434,BHMLAX,wn,1,BHM,US-AL,Birmingham,242820,60,0,LAX,US-CA,Los Angeles,3694820,95,1,1968820,4,0,1,1,1,14.492945,1454,1918.1519,2788992.8,56.5,3294225,1815,7.5038409,15.007682,14.841191
435,BHMLGA,aa,0,BHM,US-AL,Birmingham,242820,60,0,LGA,US-NY,New York,8008278,87,0,4125549,2,1,1,1,0,15.23271,2,1986,3972,85,749956,866,6.763885,13.52777,8.2872772
435,BHMLGA,al,1,BHM,US-AL,Birmingham,242820,60,0,LGA,US-NY,New York,8008278,87,0,4125549,2,0,1,1,0,15.23271,0,0,0,0,749956,866,6.763885,13.52777,0
435,BHMLGA,dl,1,BHM,US-AL,Birmingham,242820,60,0,LGA,US-NY,New York,8008278,87,0,4125549,2,0,1,1,0,15.23271,1030,924.08441,951806.94,125,749956,866,6.763885,13.52777,13.766119
435,BHMLGA,lcc,0,BHM,US-AL,Birmingham,242820,60,0,LGA,US-NY,New York,8008278,87,0,4125549,2,1,1,1,0,15.23271,828,866,717048,42.5,749956,866,6.763885,13.52777,13.4829
435,BHMLGA,ua,0,BHM,US-AL,Birmingham,242820,60,0,LGA,US-NY,New York,8008278,87,0,4125549,2,1,1,1,0,15.23271,1,867,867,69.5,749956,866,6.763885,13.52777,6.7661915
435,BHMLGA,wn,0,BHM,US-AL,Birmingham,242820,60,0,LGA,US-NY,New York,8008278,87,0,4125549,2,0,1,0,0,15.23271,0,0,0,0,749956,866,6.763885,13.52777,0
436,BHMLIT,aa,0,BHM,US-AL,Birmingham,242820,60,0,LIT,US-AR,Little Rock,183133,53,0,212976.5,1,1,1,1,0,12.268937,6,901,5406,78.5,115600,340,5.8289456,11.657891,8.5954494
436,BHMLIT,al,1,BHM,US-AL,Birmingham,242820,60,0,LIT,US-AR,Little Rock,183133,53,0,212976.5,1,0,1,1,0,12.268937,0,0,0,0,115600,340,5.8289456,11.657891,0
436,BHMLIT,dl,0,BHM,US-AL,Birmingham,242820,60,0,LIT,US-AR,Little Rock,183133,53,0,212976.5,1,1,1,1,0,12.268937,223,596.38385,132993.59,120.5,115600,340,5.8289456,11.657891,11.798064
436,BHMLIT,lcc,0,BHM,US-AL,Birmingham,242820,60,0,LIT,US-AR,Little Rock,183133,53,0,212976.5,1,0,1,0,0,12.268937,0,0,0,0,115600,340,5.8289456,11.657891,0
436,BHMLIT,ua,0,BHM,US-AL,Birmingham,242820,60,0,LIT,US-AR,Little Rock,183133,53,0,212976.5,1,1,1,1,0,12.268937,0,0,0,0,115600,340,5.8289456,11.657891,0
436,BHMLIT,wn,0,BHM,US-AL,Birmingham,242820,60,0,LIT,US-AR,Little Rock,183133,53,0,212976.5,1,1,1,1,0,12.268937,11,805.75,8863.25,56.5,115600,340,5.8289456,11.657891,9.0897818
437,BHMMCI,aa,0,BHM,US-AL,Birmingham,242820,60,0,MCI,US-MO,Kansas City,441545,86,0,342182.5,3,1,1,1,0,12.743099,104,1057,109928,88.5,352836,594,6.3868794,12.773759,11.60759
437,BHMMCI,al,1,BHM,US-AL,Birmingham,242820,60,0,MCI,US-MO,Kansas City,441545,86,0,342182.5,3,0,1,1,0,12.743099,0,0,0,0,352836,594,6.3868794,12.773759,0
437,BHMMCI,dl,1,BHM,US-AL,Birmingham,242820,60,0,MCI,US-MO,Kansas City,441545,86,0,342182.5,3,0,1,1,0,12.743099,690,853.90399,589193.75,123.5,352836,594,6.3868794,12.773759,13.286512
437,BHMMCI,lcc,0,BHM,US-AL,Birmingham,242820,60,0,MCI,US-MO,Kansas City,441545,86,0,342182.5,3,1,1,1,0,12.743099,0,0,0,0,352836,594,6.3868794,12.773759,0
437,BHMMCI,ua,0,BHM,US-AL,Birmingham,242820,60,0,MCI,US-MO,Kansas City,441545,86,0,342182.5,3,1,1,1,0,12.743099,0,0,0,0,352836,594,6.3868794,12.773759,0
437,BHMMCI,wn,1,BHM,US-AL,Birmingham,242820,60,0,MCI,US-MO,Kansas City,441545,86,0,342182.5,3,0,1,1,0,12.743099,708,685.83722,485572.75,56.5,352836,594,6.3868794,12.773759,13.093086
438,BHMMCO,aa,0,BHM,US-AL,Birmingham,242820,60,0,MCO,US-FL,Orlando,185951,92,1,214385.5,3,1,1,1,1,12.275531,0,0,0,0,228484,478,6.1696105,12.339221,0
438,BHMMCO,al,1,BHM,US-AL,Birmingham,242820,60,0,MCO,US-FL,Orlando,185951,92,1,214385.5,3,0,1,1,1,12.275531,0,0,0,0,228484,478,6.1696105,12.339221,0
438,BHMMCO,dl,1,BHM,US-AL,Birmingham,242820,60,0,MCO,US-FL,Orlando,185951,92,1,214385.5,3,0,1,1,1,12.275531,2486,552.37665,1373208.4,137.5,228484,478,6.1696105,12.339221,14.132661
438,BHMMCO,lcc,0,BHM,US-AL,Birmingham,242820,60,0,MCO,US-FL,Orlando,185951,92,1,214385.5,3,1,1,1,1,12.275531,0,0,0,0,228484,478,6.1696105,12.339221,0
438,BHMMCO,ua,0,BHM,US-AL,Birmingham,242820,60,0,MCO,US-FL,Orlando,185951,92,1,214385.5,3,1,1,1,1,12.275531,0,0,0,0,228484,478,6.1696105,12.339221,0
438,BHMMCO,wn,1,BHM,US-AL,Birmingham,242820,60,0,MCO,US-FL,Orlando,185951,92,1,214385.5,3,0,1,1,1,12.275531,5659,661.6261,3744142,55.5,228484,478,6.1696105,12.339221,15.135703
439,BHMMDW,aa,0,BHM,US-AL,Birmingham,242820,60,0,MDW,US-IL,Chicago,2896016,60,0,1569418,1,1,1,1,0,14.266215,0,0,0,0,324900,570,6.3456364,12.691273,0
439,BHMMDW,al,0,BHM,US-AL,Birmingham,242820,60,0,MDW,US-IL,Chicago,2896016,60,0,1569418,1,1,1,1,0,14.266215,0,0,0,0,324900,570,6.3456364,12.691273,0
439,BHMMDW,dl,0,BHM,US-AL,Birmingham,242820,60,0,MDW,US-IL,Chicago,2896016,60,0,1569418,1,0,1,0,0,14.266215,3,724,2172,94.5,324900,570,6.3456364,12.691273,7.6838641
439,BHMMDW,lcc,0,BHM,US-AL,Birmingham,242820,60,0,MDW,US-IL,Chicago,2896016,60,0,1569418,1,1,1,1,0,14.266215,0,0,0,0,324900,570,6.3456364,12.691273,0
439,BHMMDW,ua,0,BHM,US-AL,Birmingham,242820,60,0,MDW,US-IL,Chicago,2896016,60,0,1569418,1,0,1,0,0,14.266215,0,0,0,0,324900,570,6.3456364,12.691273,0
439,BHMMDW,wn,1,BHM,US-AL,Birmingham,242820,60,0,MDW,US-IL,Chicago,2896016,60,0,1569418,1,0,1,1,0,14.266215,7210,592.02081,4268470,57,324900,570,6.3456364,12.691273,15.266767
440,BHMMEM,aa,0,BHM,US-AL,Birmingham,242820,60,0,MEM,US-TN,Memphis,650100,70,0,446460,1,1,1,1,0,13.009105,0,0,0,0,44521,211,5.3518581,10.703716,0
440,BHMMEM,al,1,BHM,US-AL,Birmingham,242820,60,0,MEM,US-TN,Memphis,650100,70,0,446460,1,0,1,1,0,13.009105,0,0,0,0,44521,211,5.3518581,10.703716,0
440,BHMMEM,dl,0,BHM,US-AL,Birmingham,242820,60,0,MEM,US-TN,Memphis,650100,70,0,446460,1,1,1,1,0,13.009105,76,466,35416,127,44521,211,5.3518581,10.703716,10.474947
440,BHMMEM,lcc,0,BHM,US-AL,Birmingham,242820,60,0,MEM,US-TN,Memphis,650100,70,0,446460,1,1,1,1,0,13.009105,0,0,0,0,44521,211,5.3518581,10.703716,0
440,BHMMEM,ua,0,BHM,US-AL,Birmingham,242820,60,0,MEM,US-TN,Memphis,650100,70,0,446460,1,1,1,1,0,13.009105,0,0,0,0,44521,211,5.3518581,10.703716,0
440,BHMMEM,wn,0,BHM,US-AL,Birmingham,242820,60,0,MEM,US-TN,Memphis,650100,70,0,446460,1,0,1,0,0,13.009105,0,0,0,0,44521,211,5.3518581,10.703716,0
441,BHMMIA,aa,0,BHM,US-AL,Birmingham,242820,60,0,MIA,US-FL,Miami,362470,89,1,302645,1,1,1,1,1,12.620316,4,1718,6872,92,450241,671,6.508769,13.017538,8.8353558
441,BHMMIA,al,0,BHM,US-AL,Birmingham,242820,60,0,MIA,US-FL,Miami,362470,89,1,302645,1,1,1,1,1,12.620316,0,0,0,0,450241,671,6.508769,13.017538,0
441,BHMMIA,dl,1,BHM,US-AL,Birmingham,242820,60,0,MIA,US-FL,Miami,362470,89,1,302645,1,0,1,1,1,12.620316,2098,731.85175,1535425,127,450241,671,6.508769,13.017538,14.244318
